TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt,t_s
2468680412,41.6060611,-86.35650729999999,249.55999755859375,24.927724838256836,22.59772491455078,2468.68
2468779823,41.6060665,-86.35650729999999,249.55999755859375,24.92557716369629,22.595577239990234,2468.78
2468880650,41.606071899999996,-86.35650729999999,249.55999755859375,24.921817779541016,22.59181785583496,2468.881
2468979903,41.606077299999995,-86.35650729999999,249.54998779296875,24.917110443115234,22.58711051940918,2468.98
2469080406,41.606082699999995,-86.35650729999999,249.54998779296875,24.91594696044922,22.585947036743164,2469.08
2469179849,41.6060881,-86.35650729999999,249.54998779296875,24.919618606567383,22.589618682861328,2469.18
2469280467,41.6060935,-86.3565074,249.55999755859375,24.92357635498047,22.593576431274414,2469.28
2469379921,41.6060989,-86.3565074,249.55999755859375,24.925264358520508,22.595264434814453,2469.38
2469480497,41.6061043,-86.35650749999999,249.55999755859375,24.924272537231445,22.59427261352539,2469.48
2469580054,41.6061098,-86.3565076,249.55999755859375,24.92078971862793,22.590789794921875,2469.58
2469680456,41.6061152,-86.3565077,249.54998779296875,24.916990280151367,22.586990356445312,2469.68
2469779888,41.6061206,-86.3565078,249.54998779296875,24.918180465698242,22.588180541992188,2469.78
2469880451,41.606125899999995,-86.3565079,249.55999755859375,24.923799514770508,22.593799591064453,2469.88
2469979865,41.6061313,-86.3565079,249.5699920654297,24.93404197692871,22.604042053222656,2469.98
2470080424,41.6061366,-86.35650799999999,249.5800018310547,24.943523406982422,22.613523483276367,2470.08
2470179784,41.606141799999996,-86.3565081,249.5800018310547,24.94816017150879,22.618160247802734,2470.18
2470280397,41.606147,-86.3565082,249.5800018310547,24.949247360229492,22.619247436523438,2470.28
2470379892,41.6061522,-86.3565083,249.5800018310547,24.946880340576172,22.616880416870117,2470.38
2470480451,41.6061573,-86.3565084,249.5800018310547,24.940404891967773,22.61040496826172,2470.48
2470579822,41.606162399999995,-86.35650849999999,249.5699920654297,24.93303871154785,22.603038787841797,2470.58
2470680556,41.6061675,-86.3565086,249.55999755859375,24.92599868774414,22.595998764038086,2470.681
2470779946,41.6061725,-86.3565086,249.54998779296875,24.91795539855957,22.587955474853516,2470.78
2470880485,41.6061775,-86.3565086,249.54998779296875,24.910858154296875,22.58085823059082,2470.88
2470979973,41.6061826,-86.3565086,249.5399932861328,24.903886795043945,22.57388687133789,2470.98
2471080428,41.6061876,-86.35650869999999,249.5399932861328,24.901182174682617,22.571182250976562,2471.08
2471179854,41.6061925,-86.35650869999999,249.5399932861328,24.901901245117188,22.571901321411133,2471.18
2471280521,41.6061975,-86.3565088,249.5399932861328,24.904367446899414,22.57436752319336,2471.281
2471379923,41.6062024,-86.3565088,249.54998779296875,24.910388946533203,22.58038902282715,2471.38
2471480451,41.6062073,-86.3565089,249.54998779296875,24.916505813598633,22.586505889892578,2471.48
2471579887,41.6062122,-86.3565089,249.54998779296875,24.919288635253906,22.58928871154785,2471.58
2471680410,41.606217099999995,-86.356509,249.55999755859375,24.92049789428711,22.590497970581055,2471.68
2471779857,41.6062219,-86.356509,249.55999755859375,24.921470642089844,22.59147071838379,2471.78
2471880453,41.6062266,-86.356509,249.55999755859375,24.92374038696289,22.593740463256836,2471.88
2471979898,41.6062313,-86.3565091,249.55999755859375,24.929582595825195,22.59958267211914,2471.98
2472080397,41.606235999999996,-86.35650919999999,249.5699920654297,24.937089920043945,22.60708999633789,2472.08
