TimeUS,Type,pX,pY,pZ,Terrain,vX,vY,vZ,aX,aY,aZ,t_s
2443879814,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2443.88
2443926133,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2443.926
2443956958,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2443.957
2443997039,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2443.997
2444037240,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.037
2444077878,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.078
2444118572,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.119
2444156973,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.157
2444199791,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.2
2444242239,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.242
2444277890,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.278
2444318565,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.319
2444359457,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.359
2444409477,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.409
2444450307,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.45
2444479861,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.48
2444521949,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.522
2444559508,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.56
2444599780,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.6
2444640121,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.64
2444679857,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.68
2444721922,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.722
2444762249,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.762
2444804819,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.805
2444840106,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.84
2444887376,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.887
2444921973,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.922
2444962340,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2444.962
2444999810,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.0
2445039624,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.04
2445082037,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.082
2445122022,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.122
2445159546,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.16
2445199734,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.2
2445239676,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.24
2445279737,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.28
2445319470,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.319
2445359568,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.36
2445404764,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.405
2445444498,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.444
2445479851,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.48
2445522081,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.522
2445562212,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.562
2445599812,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.6
2445639757,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.64
2445679793,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.68
2445722026,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.722
2445759457,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.759
2445799771,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.8
2445840262,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.84
2445884582,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.885
2445919489,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.919
2445971919,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2445.972
2446002227,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.002
2446040182,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.04
2446081930,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.082
2446121968,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.122
2446162258,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.162
2446202239,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.202
2446242179,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.242
2446281968,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.282
2446321960,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.322
2446362240,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.362
2446402250,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.402
2446450402,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.45
2446481953,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.482
2446522057,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.522
2446562288,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.562
2446602181,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.602
2446642268,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.642
2446682031,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.682
2446722026,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.722
2446762282,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.762
2446804749,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.805
2446842245,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.842
2446887279,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.887
2446922073,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.922
2446964720,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2446.965
2447002107,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.002
2447042250,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.042
2447084447,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.084
2447126025,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.126
2447164646,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.165
2447202172,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.202
2447244452,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.244
2447284516,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.285
2447326178,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.326
2447362274,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.362
2447404733,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.405
2447450356,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.45
2447484537,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.485
2447526129,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.526
2447564694,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.565
2447604659,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.605
2447646991,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.647
2447684536,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.685
2447726178,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.726
2447764679,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.765
2447804667,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.805
2447844458,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.844
2447887355,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.887
2447926164,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.926
2447964679,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2447.965
2448022137,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.022
2448044434,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.044
2448084425,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.084
2448126067,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.126
2448164702,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.165
2448204752,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.205
2448244437,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.244
2448284437,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.284
2448326037,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.326
2448364728,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.365
2448404826,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.405
2448450464,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.45
2448487268,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.487
2448526053,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.526
2448567172,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.567
2448604741,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.605
2448646953,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.647
2448687264,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.687
2448726036,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.726
2448764773,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.765
2448804720,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.805
2448846947,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.847
2448889717,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.89
2448926061,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.926
2448967345,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2448.967
2449007061,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.007
2449047020,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.047
2449087355,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.087
2449126202,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.126
2449167264,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.167
2449207018,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.207
2449246980,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.247
2449287319,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.287
2449326092,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.326
2449379826,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.38
2449407006,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.407
2449452185,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.452
2449487245,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.487
2449527305,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.527
2449567177,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.567
2449609531,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.61
2449650336,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.65
2449687368,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.687
2449727232,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.727
2449767258,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.767
2449809505,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.81
2449850294,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.85
2449892254,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.892
2449927467,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.927
2449969446,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2449.969
2450009537,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.01
2450059426,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.059
2450089679,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.09
2450129907,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.13
2450169503,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.17
2450209445,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.209
2450250396,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.25
2450289703,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.29
2450329869,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.33
2450381943,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.382
2450409536,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.41
2450452218,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.452
2450489784,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.49
2450529886,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.53
2450569503,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.57
2450609453,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.609
2450650841,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.651
2450689708,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.69
2450729918,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.73
2450769565,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.77
2450812379,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.812
2450850337,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.85
2450892200,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.892
2450929907,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.93
2450971848,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2450.972
2451012295,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.012
2451050333,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.05
2451092282,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.092
2451131907,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.132
2451171935,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.172
2451212287,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.212
2451252103,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.252
2451292367,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.292
2451332086,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.332
2451371966,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.372
2451412377,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.412
2451454788,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.455
2451492258,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.492
2451532074,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.532
2451571993,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.572
2451612319,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.612
2451652099,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.652
2451692298,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.692
2451731987,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.732
2451771989,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.772
2451812310,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.812
2451852115,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.852
2451894509,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.895
2451931931,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.932
2451971974,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2451.972
2452012352,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.012
2452052200,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.052
2452092267,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.092
2452134495,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.134
2452174820,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.175
2452212350,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.212
2452252244,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.252
2452292252,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.292
2452334451,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.334
2452371931,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.372
2452412358,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.412
2452454798,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.455
2452494329,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.494
2452534419,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.534
2452574806,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.575
2452612364,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.612
2452654706,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.655
2452694423,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.694
2452734403,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.734
2452774814,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.775
2452812433,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.812
2452854714,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.855
2452896906,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.897
2452934414,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.934
2452974843,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2452.975
2453016001,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.016
2453054755,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.055
2453094451,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.094
2453134454,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.134
2453174853,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.175
2453215969,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.216
2453254783,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.255
2453294532,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.295
2453334469,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.334
2453374800,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.375
2453415964,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.416
2453457038,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.457
2453494463,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.494
2453534591,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.535
2453574820,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.575
2453615934,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.616
2453654872,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.655
2453694484,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.694
2453734489,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.734
2453774844,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.775
2453815954,2,416055552.0,-863564992.0,24957.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453.816
