TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,t_s
2452227153,1,3,397558799,2382,13,0.79,41.6055543,-86.3565021,252.81,0.04675468057394028,41.531768798828125,-0.10900000482797623,0.0,1,2452.227
2452427032,0,3,397558999,2382,13,0.79,41.6055533,-86.3565126,250.99,0.06324555724859238,145.30484008789062,-0.10700000822544098,0.0,0,2452.427
2452427046,1,3,397558999,2382,13,0.79,41.6055542,-86.35650199999999,252.82,0.07826238125562668,116.5650405883789,-0.11600000411272049,0.0,1,2452.427
2452627079,0,3,397559199,2382,13,0.79,41.6055536,-86.3565126,250.99,0.0495782233774662,131.72950744628906,-0.06700000166893005,0.0,0,2452.627
2452627092,1,3,397559199,2382,13,0.79,41.6055541,-86.3565019,252.82,0.03201562166213989,88.2100830078125,-0.12400000542402267,0.0,1,2452.627
2452827150,0,3,397559399,2382,13,0.79,41.6055539,-86.3565126,251.02,0.044181447476148605,84.8055648803711,-0.06400000303983688,0.0,0,2452.827
2452827164,1,3,397559399,2382,13,0.79,41.605554,-86.3565019,252.83,0.03130495175719261,116.5650405883789,-0.1990000158548355,0.0,1,2452.827
2453027101,0,3,397559599,2382,13,0.79,41.6055541,-86.3565126,251.02,0.04294182360172272,242.241455078125,0.06700000166893005,0.0,0,2453.027
2453027115,1,3,397559599,2382,13,0.79,41.6055539,-86.3565019,252.84,0.052239831537008286,185.49234008789062,-0.13100001215934753,0.0,1,2453.027
2453227117,0,3,397559799,2382,13,0.79,41.605554399999995,-86.35651279999999,250.99,0.05295281112194061,259.1144714355469,-0.12200000882148743,0.0,0,2453.227
2453227132,1,3,397559799,2382,13,0.79,41.605553799999996,-86.35650199999999,252.84,0.02831960655748844,132.13760375976562,-0.18800000846385956,0.0,1,2453.227
2453427145,0,3,397559999,2382,13,0.79,41.6055546,-86.35651299999999,250.99,0.04368066415190697,254.0546112060547,-0.004000000189989805,0.0,0,2453.427
2453427159,1,3,397559999,2382,13,0.79,41.6055537,-86.35650199999999,252.85,0.060074955224990845,182.86241149902344,-0.11700000613927841,0.0,1,2453.427
2453627094,0,3,397560199,2382,13,0.79,41.6055547,-86.3565131,250.97,0.056435808539390564,240.255126953125,0.0950000062584877,0.0,0,2453.627
2453627110,1,3,397560199,2382,13,0.79,41.6055536,-86.3565021,252.83,0.025317978113889694,260.90972900390625,-0.04500000178813934,0.0,1,2453.627
2453827202,0,3,397560399,2382,13,0.79,41.6055549,-86.3565132,250.92000000000002,0.01600000075995922,0.0,-0.052000001072883606,0.0,0,2453.827
2453827216,1,3,397560399,2382,13,0.79,41.6055535,-86.3565022,252.8,0.026019224897027016,92.20259094238281,-0.1380000114440918,0.0,1,2453.827
2454027048,0,3,397560599,2382,13,0.79,41.605554999999995,-86.3565132,250.9,0.016763055697083473,107.35401916503906,-0.032999999821186066,0.0,0,2454.027
2454027062,1,3,397560599,2382,13,0.79,41.6055535,-86.3565023,252.77,0.05092150717973709,340.49755859375,-0.1380000114440918,0.0,1,2454.027
2454227086,0,3,397560799,2382,13,0.79,41.6055551,-86.3565131,250.91,0.067119300365448,118.47418975830078,-0.06200000271201134,0.0,0,2454.227
2454227166,1,3,397560799,2382,13,0.79,41.6055536,-86.3565024,252.78,0.05288667604327202,344.6498718261719,-0.10700000822544098,0.0,1,2454.227
2454427104,0,3,397560999,2382,13,0.79,41.6055551,-86.35651299999999,250.92000000000002,0.05215362086892128,184.39871215820312,-0.07200000435113907,0.0,0,2454.427
2454427118,1,3,397560999,2382,13,0.79,41.6055536,-86.3565024,252.77,0.048703186213970184,109.17900085449219,-0.1420000046491623,0.0,1,2454.427
2454627157,0,3,397561199,2382,13,0.79,41.6055552,-86.3565129,250.9,0.10121265053749084,52.22431182861328,-0.03100000135600567,0.0,0,2454.627
2454627170,1,3,397561199,2382,13,0.79,41.6055537,-86.3565024,252.77,0.08860022574663162,20.48035430908203,-0.12700000405311584,0.0,1,2454.627
2454827203,0,3,397561399,2382,13,0.79,41.6055554,-86.3565129,250.89000000000001,0.08021222800016403,324.13018798828125,-0.07500000298023224,0.0,0,2454.827
2454846806,1,3,397561399,2382,13,0.79,41.6055537,-86.3565024,252.76000000000002,0.03807886689901352,66.80140686035156,-0.0950000062584877,0.0,1,2454.847
2455027148,0,3,397561599,2382,13,0.79,41.6055554,-86.3565129,250.9,0.06216912716627121,154.25927734375,0.01600000075995922,0.0,0,2455.027
2455027168,1,3,397561599,2382,13,0.79,41.6055537,-86.3565024,252.74,0.05371220037341118,65.82089233398438,-0.10200000554323196,0.0,1,2455.027
2455227088,0,3,397561799,2382,13,0.79,41.6055555,-86.35651279999999,250.87,0.006403124891221523,141.34017944335938,0.052000001072883606,0.0,0,2455.227
2455246806,1,3,397561799,2382,13,0.79,41.605553799999996,-86.3565024,252.71,0.0361386239528656,345.5792236328125,-0.030000001192092896,0.0,1,2455.247
2455427016,0,3,397561999,2382,13,0.79,41.605555599999995,-86.35651279999999,250.83,0.06008328124880791,71.56504821777344,0.08800000697374344,0.0,0,2455.427
2455427037,1,3,397561999,2382,13,0.79,41.605553799999996,-86.3565024,252.66,0.06612866371870041,20.353227615356445,0.021000001579523087,0.0,1,2455.427
2455627096,0,3,397562199,2382,13,0.79,41.605555599999995,-86.3565126,250.8,0.08215229958295822,121.56179809570312,0.036000002175569534,0.0,0,2455.627
2455646755,1,3,397562199,2382,13,0.79,41.605553799999996,-86.35650249999999,252.61,0.016763055697083473,252.64598083496094,-0.07500000298023224,0.0,1,2455.647
2455827140,0,3,397562399,2382,13,0.79,41.6055557,-86.3565124,250.78,0.023021729663014412,357.51043701171875,0.05700000375509262,0.0,0,2455.827
2455827156,1,3,397562399,2382,13,0.79,41.605553799999996,-86.3565026,252.59,0.03769615292549133,338.1986083984375,-0.012000000104308128,0.0,1,2455.827
2456027081,0,3,397562599,2382,13,0.79,41.6055557,-86.35651229999999,250.76000000000002,0.09183681756258011,54.752418518066406,-0.003000000026077032,0.0,0,2456.027
2456027094,1,3,397562599,2382,13,0.79,41.6055539,-86.3565027,252.57,0.07337574660778046,342.5528259277344,-0.08800000697374344,0.0,1,2456.027
2456227215,0,3,397562799,2382,13,0.79,41.605556,-86.3565122,250.73000000000002,0.14334923028945923,4.000185489654541,-0.023000001907348633,0.0,0,2456.227
2456246784,1,3,397562799,2382,13,0.79,41.605554,-86.3565028,252.55,0.08612201362848282,347.25469970703125,-0.08500000089406967,0.0,1,2456.247
2456427122,0,3,397562999,2382,13,0.79,41.6055564,-86.3565122,250.73000000000002,0.19059120118618011,355.48602294921875,0.010000000707805157,0.0,0,2456.427
2456446836,1,3,397562999,2382,13,0.79,41.6055542,-86.3565029,252.53,0.20270422101020813,350.630615234375,-0.0650000050663948,0.0,1,2456.447
2456627072,0,3,397563199,2382,13,0.79,41.605557,-86.35651229999999,250.73000000000002,0.3541892468929291,355.30352783203125,-0.07300000637769699,0.0,0,2456.627
2456646821,1,3,397563199,2382,13,0.79,41.6055546,-86.35650299999999,252.52,0.29910701513290405,1.532631754875183,-0.06300000101327896,0.0,1,2456.647
2456827051,0,3,397563399,2382,13,0.79,41.6055578,-86.35651229999999,250.75,0.4140169322490692,4.016597270965576,-0.06300000101327896,0.0,0,2456.827
2456827073,1,3,397563399,2382,13,0.79,41.6055552,-86.35650299999999,252.5,0.41648051142692566,2.752485513687134,-0.14300000667572021,0.0,1,2456.827
2457027078,0,3,397563599,2382,13,0.79,41.6055588,-86.35651229999999,250.75,0.6330386996269226,0.6335767507553101,-0.04800000041723251,0.0,0,2457.027
2457027105,1,3,397563599,2382,13,0.79,41.605556,-86.3565031,252.53,0.5422075986862183,358.41473388671875,-0.14800000190734863,0.0,1,2457.027
2457227043,0,3,397563799,2382,13,0.79,41.6055601,-86.35651229999999,250.72,0.7461508512496948,358.84808349609375,-0.026000000536441803,0.0,0,2457.227
2457227056,1,3,397563799,2382,13,0.79,41.6055572,-86.35650319999999,252.52,0.7930227518081665,359.5664978027344,-0.14500001072883606,0.0,1,2457.227
2457427163,0,3,397563999,2382,13,0.79,41.6055618,-86.3565124,250.70000000000002,0.990653395652771,355.0778503417969,-0.027000000700354576,0.0,0,2457.427
2457446813,1,3,397563999,2382,13,0.79,41.6055588,-86.3565033,252.48000000000002,0.9712878465652466,357.0492248535156,-0.11500000208616257,0.0,1,2457.447
2457627107,0,3,397564199,2382,13,0.79,41.6055638,-86.3565125,250.70000000000002,1.220983624458313,2.299987554550171,-0.08800000697374344,0.0,0,2457.627
2457646790,1,3,397564199,2382,13,0.79,41.6055607,-86.3565035,252.46,1.2080596685409546,359.43084716796875,-0.06300000101327896,0.0,1,2457.647
2457827140,0,3,397564399,2382,13,0.79,41.6055663,-86.3565124,250.70000000000002,1.4952439069747925,358.96533203125,-0.1770000010728836,0.0,0,2457.827
2457846807,1,3,397564399,2382,13,0.79,41.6055631,-86.35650369999999,252.45000000000002,1.4945026636123657,357.4305114746094,-0.14000000059604645,0.0,1,2457.847
2458027108,0,3,397564599,2382,13,0.79,41.6055692,-86.3565125,250.70000000000002,1.6581460237503052,359.2397766113281,-0.0690000057220459,0.0,0,2458.027
2458046796,1,3,397564599,2382,13,0.79,41.605565999999996,-86.356504,252.44,1.7837759256362915,356.2713928222656,-0.07900000363588333,0.0,1,2458.047
2458227053,0,3,397564799,2382,13,0.79,41.605572599999995,-86.3565127,250.69,2.0122437477111816,357.29400634765625,-0.07200000435113907,0.0,0,2458.227
2458227069,1,3,397564799,2382,13,0.79,41.6055694,-86.3565043,252.42000000000002,2.0092549324035645,357.9749450683594,-0.055000003427267075,0.0,1,2458.227
2458427105,0,3,397564999,2382,13,0.79,41.6055764,-86.35651279999999,250.70000000000002,2.244002103805542,0.07659857720136642,-0.09300000220537186,0.0,0,2458.427
2458427125,1,3,397564999,2382,13,0.79,41.605573199999995,-86.3565045,252.42000000000002,2.2271320819854736,358.1731262207031,-0.12300000339746475,0.0,1,2458.427
2458627098,0,3,397565199,2382,13,0.79,41.6055807,-86.3565129,250.69,2.431036949157715,358.326416015625,-0.05400000140070915,0.0,0,2458.627
2458646761,1,3,397565199,2382,13,0.79,41.6055774,-86.3565047,252.41,2.422074794769287,359.550537109375,-0.10600000619888306,0.0,1,2458.647
2458827056,0,3,397565399,2382,13,0.79,41.6055852,-86.35651299999999,250.71,2.5887367725372314,357.3652648925781,-0.06800000369548798,0.0,0,2458.827
2458827072,1,3,397565399,2382,13,0.79,41.605582,-86.35650489999999,252.4,2.72570538520813,358.6966247558594,-0.1510000079870224,0.0,1,2458.827
2459027188,0,3,397565599,2382,13,0.79,41.60559,-86.3565132,250.73000000000002,2.7966654300689697,358.75018310546875,-0.05400000140070915,0.0,0,2459.027
2459027213,1,3,397565599,2382,13,0.79,41.605587,-86.35650509999999,252.41,2.7830116748809814,359.8352966308594,-0.18000000715255737,0.0,1,2459.027
2459227258,0,3,397565799,2382,13,0.79,41.605595099999995,-86.3565132,250.72,2.9450085163116455,359.8638000488281,0.010000000707805157,0.0,0,2459.227
2459227272,1,3,397565799,2382,13,0.79,41.6055922,-86.3565052,252.39000000000001,2.998000144958496,0.0,-0.09800000488758087,0.0,1,2459.227
2459427178,0,3,397565999,2382,13,0.79,41.605600599999995,-86.3565133,250.70000000000002,3.165045738220215,359.6922607421875,-0.06400000303983688,0.0,0,2459.427
2459446788,1,3,397565999,2382,13,0.79,41.6055978,-86.3565054,252.36,3.200455665588379,359.0332336425781,-0.052000001072883606,0.0,1,2459.447
2459627171,0,3,397566199,2382,13,0.79,41.6056064,-86.3565133,250.66,3.258044481277466,359.7010498046875,0.036000002175569534,0.0,0,2459.627
2459627188,1,3,397566199,2382,13,0.79,41.605603599999995,-86.35650559999999,252.35,3.3113927841186523,359.1175231933594,-0.03700000047683716,0.0,1,2459.627
2459827042,0,3,397566399,2382,13,0.79,41.6056124,-86.3565132,250.66,3.4479284286499023,1.3295153379440308,-0.06700000166893005,0.0,0,2459.827
2459827056,1,3,397566399,2382,13,0.79,41.605609699999995,-86.3565057,252.33,3.4710092544555664,0.13205571472644806,-0.04100000113248825,0.0,1,2459.827
2460027133,0,3,397566599,2382,13,0.79,41.605618799999995,-86.3565131,250.65,3.7000198364257812,359.8141784667969,-0.030000001192092896,0.0,0,2460.027
2460027147,1,3,397566599,2382,13,0.79,41.6056161,-86.3565057,252.32,3.694065809249878,0.3412269353866577,-0.06400000303983688,0.0,1,2460.027
2460227061,0,3,397566799,2382,13,0.79,41.605625599999996,-86.35651299999999,250.66,3.7399213314056396,1.271668553352356,-0.01100000087171793,0.0,0,2460.227
2460227075,1,3,397566799,2382,13,0.79,41.6056228,-86.3565057,252.32,3.745145559310913,0.504862904548645,-0.09300000220537186,0.0,1,2460.227
2460427245,0,3,397566999,2382,13,0.79,41.6056326,-86.3565129,250.65,4.013035774230957,0.24271678924560547,-0.030000001192092896,0.0,0,2460.427
2460427259,1,3,397566999,2382,13,0.79,41.6056297,-86.3565058,252.3,3.9500794410705566,0.3626266419887543,-0.10300000756978989,0.0,1,2460.427
2460627109,0,3,397567199,2382,13,0.79,41.60564,-86.35651279999999,250.64000000000001,4.202146053314209,0.47722646594047546,0.06200000271201134,0.0,0,2460.627
2460627151,1,3,397567199,2382,13,0.79,41.605637,-86.3565057,252.28,4.11348295211792,0.8775471448898315,-0.06100000441074371,0.0,1,2460.627
2460827133,0,3,397567399,2382,13,0.79,41.6056478,-86.35651279999999,250.62,4.367385387420654,359.23907470703125,-0.1080000028014183,0.0,0,2460.827
2460827146,1,3,397567399,2382,13,0.79,41.6056446,-86.35650559999999,252.23000000000002,4.343299865722656,0.672795295715332,-0.01600000075995922,0.0,1,2460.827
2461027171,0,3,397567599,2382,13,0.79,41.6056558,-86.35651279999999,250.64000000000001,4.524099826812744,0.37993988394737244,-0.03500000014901161,0.0,0,2461.027
2461027226,1,3,397567599,2382,13,0.79,41.6056525,-86.35650559999999,252.24,4.448217868804932,0.5667563080787659,-0.01600000075995922,0.0,1,2461.027
2461227170,0,3,397567799,2382,13,0.79,41.6056641,-86.35651279999999,250.65,4.634006977081299,0.09891362488269806,0.05400000140070915,0.0,0,2461.227
2461227186,1,3,397567799,2382,13,0.79,41.6056606,-86.35650559999999,252.23000000000002,4.637000560760498,0.02471243217587471,-0.0650000050663948,0.0,1,2461.227
2461427101,0,3,397567999,2382,13,0.79,41.6056726,-86.35651279999999,250.64000000000001,4.844228267669678,359.444091796875,-0.026000000536441803,0.0,0,2461.427
2461427115,1,3,397567999,2382,13,0.79,41.6056691,-86.35650559999999,252.22,4.801026821136475,0.19094543159008026,-0.06300000101327896,0.0,1,2461.427
2461627049,0,3,397568199,2382,13,0.79,41.605681499999996,-86.35651279999999,250.66,5.02219295501709,0.5019811987876892,-0.08900000154972076,0.0,0,2461.627
2461627104,1,3,397568199,2382,13,0.79,41.605677899999996,-86.3565055,252.21,5.016167640686035,0.46831631660461426,-0.08700000494718552,0.0,1,2461.627
2461827054,0,3,397568399,2382,13,0.79,41.6056907,-86.35651279999999,250.67000000000002,5.190009593963623,0.1103963628411293,0.08800000697374344,0.0,0,2461.827
2461827067,1,3,397568399,2382,13,0.79,41.605686999999996,-86.3565055,252.21,5.200002670288086,0.05509207770228386,-0.10200000554323196,0.0,1,2461.827
2462027049,0,3,397568599,2382,13,0.79,41.6057001,-86.35651279999999,250.67000000000002,5.316041946411133,359.7736511230469,0.03800000250339508,0.0,0,2462.027
2462027119,1,3,397568599,2382,13,0.79,41.6056965,-86.35650559999999,252.16,5.283308029174805,359.3818359375,-0.09800000488758087,0.0,1,2462.027
2462227065,0,3,397568799,2382,13,0.79,41.6057098,-86.3565129,250.62,5.40230131149292,359.39544677734375,0.14900000393390656,0.0,0,2462.227
2462227079,1,3,397568799,2382,13,0.79,41.6057061,-86.3565057,252.13,5.383164405822754,0.44703209400177,0.017000000923871994,0.0,1,2462.227
2462427151,0,3,397568999,2382,13,0.79,41.6057197,-86.3565131,250.6,5.516111373901367,359.6364440917969,0.058000002056360245,0.0,0,2462.427
2462427185,1,3,397568999,2382,13,0.79,41.6057159,-86.3565057,252.12,5.530017852783203,0.14505229890346527,-0.036000002175569534,0.0,1,2462.427
2462627172,0,3,397569199,2382,13,0.79,41.6057298,-86.3565131,250.6,5.701394081115723,0.6733275055885315,0.12000000476837158,0.0,0,2462.627
2462627187,1,3,397569199,2382,13,0.79,41.605725899999996,-86.3565058,252.11,5.630069732666016,359.7150573730469,-0.07400000095367432,0.0,1,2462.627
2462827147,0,3,397569399,2382,13,0.79,41.6057401,-86.3565131,250.57,5.723601818084717,359.1690979003906,0.04200000315904617,0.0,0,2462.827
2462827197,1,3,397569399,2382,13,0.79,41.6057361,-86.3565059,252.08,5.753025531768799,359.8306884765625,-0.03400000184774399,0.0,1,2462.827
2463027130,0,3,397569599,2382,13,0.79,41.6057506,-86.3565134,250.55,5.818912029266357,358.9857482910156,0.05300000309944153,0.0,0,2463.027
2463027144,1,3,397569599,2382,13,0.79,41.605746499999995,-86.356506,252.06,5.774014949798584,359.8710021972656,-0.0690000057220459,0.0,1,2463.027
2463227023,0,3,397569799,2382,13,0.79,41.605761099999995,-86.35651349999999,250.58,5.830015182495117,359.87225341796875,-0.003000000026077032,0.0,0,2463.227
2463227037,1,3,397569799,2382,13,0.79,41.605756899999996,-86.356506,252.06,5.834022045135498,0.1571357697248459,-0.046000003814697266,0.0,1,2463.227
2463427056,0,3,397569999,2382,13,0.79,41.6057716,-86.3565136,250.61,5.9102654457092285,359.4571228027344,-0.020000001415610313,0.0,0,2463.427
2463427070,1,3,397569999,2382,13,0.79,41.6057675,-86.35650609999999,252.04,5.916357517242432,359.3705139160156,-0.0860000029206276,0.0,1,2463.427
2463627062,0,3,397570199,2382,13,0.79,41.6057823,-86.3565137,250.6,5.915092468261719,359.68035888671875,-0.04200000315904617,0.0,0,2463.627
2463627076,1,3,397570199,2382,13,0.79,41.605778199999996,-86.35650629999999,252.04,5.962162971496582,359.5771484375,-0.07300000637769699,0.0,1,2463.627
2463827084,0,3,397570399,2382,13,0.79,41.605793,-86.3565138,250.63,6.032001495361328,0.037994541227817535,0.06100000441074371,0.0,0,2463.827
2463846792,1,3,397570399,2382,13,0.79,41.6057889,-86.3565064,252.02,5.983010292053223,0.10534060746431351,-0.06300000101327896,0.0,1,2463.847
2464027118,0,3,397570599,2382,13,0.79,41.6058039,-86.3565138,250.6,6.001060962677002,359.7422180175781,-0.029000001028180122,0.0,0,2464.027
2464027135,1,3,397570599,2382,13,0.79,41.6057997,-86.35650629999999,252.0,5.941194534301758,0.46290814876556396,-0.029000001028180122,0.0,1,2464.027
2464227130,0,3,397570799,2382,13,0.79,41.605814599999995,-86.3565139,250.61,5.901066780090332,0.27186402678489685,0.12700000405311584,0.0,0,2464.227
2464227144,1,3,397570799,2382,13,0.79,41.605810399999996,-86.35650629999999,251.98000000000002,5.952005386352539,359.9230041503906,-0.06700000166893005,0.0,1,2464.227
2464427193,0,3,397570999,2382,13,0.79,41.6058253,-86.3565138,250.6,5.980201244354248,0.46946993470191956,0.1469999998807907,0.0,0,2464.427
2464427207,1,3,397570999,2382,13,0.79,41.6058211,-86.35650629999999,251.97,5.9170122146606445,0.1161988154053688,-0.0860000029206276,0.0,1,2464.427
2464627200,0,3,397571199,2382,13,0.79,41.6058361,-86.3565137,250.59,5.982080936431885,0.29691624641418457,0.013000000268220901,0.0,0,2464.627
2464627213,1,3,397571199,2382,13,0.79,41.6058318,-86.35650629999999,251.95000000000002,6.010191917419434,0.4575938284397125,-0.0020000000949949026,0.0,1,2464.627
2464827060,0,3,397571399,2382,13,0.79,41.605846899999996,-86.3565137,250.61,5.941071033477783,0.27967754006385803,0.0020000000949949026,0.0,0,2464.827
2464827075,1,3,397571399,2382,13,0.79,41.605842599999995,-86.3565062,251.92000000000002,6.029119968414307,0.3611230254173279,0.013000000268220901,0.0,1,2464.827
2465027037,0,3,397571599,2382,13,0.79,41.6058577,-86.3565136,250.62,6.0092082023620605,0.47673869132995605,0.00800000037997961,0.0,0,2465.027
2465027050,1,3,397571599,2382,13,0.79,41.605853499999995,-86.3565062,251.9,6.0072431564331055,0.5150471925735474,-0.05400000140070915,0.0,1,2465.027
2465227165,0,3,397571799,2382,13,0.79,41.6058685,-86.3565136,250.61,5.968001842498779,359.96160888671875,-0.10500000417232513,0.0,0,2465.227
2465246806,1,3,397571799,2382,13,0.79,41.6058643,-86.35650609999999,251.89000000000001,6.010168552398682,0.4289953410625458,-0.023000001907348633,0.0,1,2465.247
2465427165,0,3,397571999,2382,13,0.79,41.6058794,-86.3565136,250.63,6.004161357879639,0.41988158226013184,-0.020000001415610313,0.0,0,2465.427
2465446805,1,3,397571999,2382,13,0.79,41.6058751,-86.35650609999999,251.84,6.017014026641846,359.876220703125,-0.0430000014603138,0.0,1,2465.447
2465627087,0,3,397572199,2382,13,0.79,41.605890099999996,-86.35651349999999,250.65,5.9691481590271,0.40314677357673645,0.0,0.0,0,2465.627
2465646809,1,3,397572199,2382,13,0.79,41.605886,-86.35650609999999,251.83,6.031308650970459,0.5794931650161743,0.03700000047683716,0.0,1,2465.647
2465827129,0,3,397572399,2382,13,0.79,41.6059008,-86.3565133,250.69,5.971091270446777,0.3166540265083313,-0.05100000277161598,0.0,0,2465.827
2465827144,1,3,397572399,2382,13,0.79,41.6058968,-86.356506,251.85,6.001075267791748,0.2864287793636322,-0.11900000274181366,0.0,1,2465.827
2466027047,0,3,397572599,2382,13,0.79,41.6059116,-86.3565133,250.69,6.056056022644043,359.7540283203125,-0.015000000596046448,0.0,0,2466.027
2466027062,1,3,397572599,2382,13,0.79,41.605907599999995,-86.356506,251.84,6.037030220031738,359.8196716308594,-0.125,0.0,1,2466.027
2466227098,0,3,397572799,2382,13,0.79,41.6059225,-86.3565132,250.70000000000002,6.066145896911621,0.39670029282569885,0.07300000637769699,0.0,0,2466.227
2466227113,1,3,397572799,2382,13,0.79,41.6059185,-86.35650609999999,251.85,6.0810017585754395,359.9623107910156,-0.09400000423192978,0.0,1,2466.227
2466427084,0,3,397572999,2382,13,0.79,41.6059334,-86.3565131,250.74,6.037139415740967,359.6108703613281,-0.06599999964237213,0.0,0,2466.427
2466427115,1,3,397572999,2382,13,0.79,41.6059294,-86.3565062,251.84,6.044583797454834,359.2037353515625,-0.08700000494718552,0.0,1,2466.427
2466627005,0,3,397573199,2382,13,0.79,41.6059443,-86.3565131,250.77,6.079296588897705,0.5654934644699097,-0.1340000033378601,0.0,0,2466.627
2466627053,1,3,397573199,2382,13,0.79,41.6059403,-86.3565064,251.85,6.053003311157227,359.9432067871094,-0.06599999964237213,0.0,1,2466.627
2466827131,0,3,397573399,2382,13,0.79,41.6059553,-86.3565131,250.78,6.072317123413086,359.41497802734375,-0.14600001275539398,0.0,0,2466.827
2466827145,1,3,397573399,2382,13,0.79,41.6059512,-86.3565064,251.84,6.005000114440918,0.009541344828903675,-0.06800000369548798,0.0,1,2466.827
2467027049,0,3,397573599,2382,13,0.79,41.6059662,-86.3565131,250.8,5.986147403717041,0.40200188755989075,-0.07900000363588333,0.0,0,2467.027
2467027107,1,3,397573599,2382,13,0.79,41.605962,-86.3565065,251.85,6.015133380889893,359.6189880371094,-0.09400000423192978,0.0,1,2467.027
2467227809,0,3,397573799,2382,13,0.79,41.6059771,-86.35651299999999,250.84,6.167023658752441,0.15794157981872559,0.049000002443790436,0.0,0,2467.228
2467227822,1,3,397573799,2382,13,0.79,41.6059729,-86.3565067,251.83,6.053428649902344,359.3185119628906,-0.06599999964237213,0.0,1,2467.228
2467427793,0,3,397573999,2382,13,0.79,41.605987999999996,-86.35651299999999,250.84,5.9712629318237305,359.462646484375,-0.1300000101327896,0.0,0,2467.428
2467427806,1,3,397573999,2382,13,0.79,41.605983699999996,-86.3565069,251.82,6.040259838104248,359.46881103515625,0.06200000271201134,0.0,1,2467.428
2467627692,0,3,397574199,2382,13,0.79,41.6059987,-86.35651299999999,250.86,5.971343040466309,359.3858947753906,-0.03400000184774399,0.0,0,2467.628
2467646788,1,3,397574199,2382,13,0.79,41.6059945,-86.3565069,251.81,5.959061145782471,0.2596031725406647,-0.0010000000474974513,0.0,1,2467.647
2467827802,0,3,397574399,2382,13,0.79,41.6060094,-86.35651299999999,250.9,5.962021827697754,0.15376219153404236,-0.04400000348687172,0.0,0,2467.828
2467827815,1,3,397574399,2382,13,0.79,41.6060052,-86.3565069,251.79,5.990006923675537,359.9139099121094,-0.07100000232458115,0.0,1,2467.828
2468027826,0,3,397574599,2382,13,0.79,41.606020199999996,-86.35651299999999,250.89000000000001,6.056016445159912,359.8675537109375,-0.07800000160932541,0.0,0,2468.028
2468046856,1,3,397574599,2382,13,0.79,41.606016,-86.356507,251.78,6.019114017486572,359.6477966308594,0.0,0.0,1,2468.047
2468227854,0,3,397574799,2382,13,0.79,41.606031,-86.35651299999999,250.94,6.03244161605835,359.306640625,-0.03800000250339508,0.0,0,2468.228
2468227867,1,3,397574799,2382,13,0.79,41.606026799999995,-86.3565071,251.79,5.9924445152282715,359.302001953125,-0.16300000250339508,0.0,1,2468.228
2468427770,0,3,397574999,2382,13,0.79,41.6060419,-86.35651299999999,250.98000000000002,6.088012218475342,0.11293502151966095,-0.06300000101327896,0.0,0,2468.428
2468427783,1,3,397574999,2382,13,0.79,41.6060375,-86.3565072,251.79,5.922076225280762,0.29024967551231384,-0.15700000524520874,0.0,1,2468.428
2468627765,0,3,397575199,2382,13,0.79,41.6060527,-86.35651279999999,251.03,5.96201229095459,359.8846740722656,-0.0650000050663948,0.0,0,2468.628
2468627779,1,3,397575199,2382,13,0.79,41.6060483,-86.3565072,251.78,6.026016712188721,0.1331130713224411,-0.010000000707805157,0.0,1,2468.628
2468827891,0,3,397575399,2382,13,0.79,41.6060636,-86.35651279999999,251.0,6.129014015197754,359.87847900390625,-0.07600000500679016,0.0,0,2468.828
2468827904,1,3,397575399,2382,13,0.79,41.6060592,-86.3565072,251.74,5.988033771514893,359.8086242675781,-0.029000001028180122,0.0,1,2468.828
2469027747,0,3,397575599,2382,13,0.79,41.6060745,-86.35651279999999,251.04,6.002002239227295,0.04773056134581566,0.012000000104308128,0.0,0,2469.028
2469027760,1,3,397575599,2382,13,0.79,41.606069999999995,-86.35650729999999,251.71,5.979085922241211,359.693359375,-0.015000000596046448,0.0,1,2469.028
2469227759,0,3,397575799,2382,13,0.79,41.6060853,-86.3565127,251.07,6.038000583648682,0.01897839643061161,-0.007000000216066837,0.0,0,2469.228
2469227774,1,3,397575799,2382,13,0.79,41.6060808,-86.35650749999999,251.70000000000002,6.06419038772583,359.5464782714844,-0.029000001028180122,0.0,1,2469.228
2469427783,0,3,397575999,2382,13,0.79,41.606096199999996,-86.35651279999999,251.1,6.089366912841797,358.7861328125,0.05300000309944153,0.0,0,2469.428
2469446826,1,3,397575999,2382,13,0.79,41.6060917,-86.3565076,251.69,6.063297271728516,359.4330139160156,-0.015000000596046448,0.0,1,2469.447
2469627677,0,3,397576199,2382,13,0.79,41.606107099999996,-86.35651299999999,251.09,6.018531799316406,359.2383728027344,-0.03200000151991844,0.0,0,2469.628
2469646788,1,3,397576199,2382,13,0.79,41.6061026,-86.3565078,251.69,6.0373945236206055,359.34515380859375,-0.06700000166893005,0.0,1,2469.647
2469827701,0,3,397576399,2382,13,0.79,41.6061179,-86.3565132,251.09,5.980413436889648,358.7544250488281,-0.11800000816583633,0.0,0,2469.828
2469827715,1,3,397576399,2382,13,0.79,41.6061135,-86.3565079,251.66,5.992000102996826,0.0,-0.06700000166893005,0.0,1,2469.828
2470046811,0,3,397576599,2382,13,0.79,41.6061287,-86.3565134,251.12,5.997310161590576,359.417236328125,0.00800000037997961,0.0,0,2470.047
