TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,t_s
338082998,0.3506782352924347,0.0015564560890197754,0.3520393967628479,0.34325650334358215,18.179656982421875,18.197736740112305,20.650000000000002,nan,0.0,nan,-1,0,338.083
338182943,0.3509194254875183,0.0026534199714660645,0.3524549901485443,0.34325650334358215,18.179656982421875,18.201763153076172,19.45,nan,0.0,nan,-2,-1,338.183
338283009,0.3498828709125519,0.003226339817047119,0.35252514481544495,0.34325650334358215,18.179656982421875,18.2117862701416,20.96,nan,0.0,nan,-3,-2,338.283
338383036,0.3503722846508026,0.0034669339656829834,0.3530758023262024,0.34325650334358215,18.179656982421875,18.22307014465332,19.71,nan,0.0,nan,-4,-1,338.383
338483015,0.35108181834220886,0.0034818053245544434,0.3536173403263092,0.34325650334358215,18.179656982421875,18.236087799072266,19.990000000000002,nan,0.0,nan,-5,-3,338.483
338583058,0.3495829701423645,0.0037031471729278564,0.3537292778491974,0.34325650334358215,18.179656982421875,18.24985122680664,19.54,nan,0.0,nan,-7,-7,338.583
338683080,0.34715235233306885,0.0035156309604644775,0.35300302505493164,0.34325650334358215,18.179636001586914,18.25995635986328,19.02,nan,0.0,nan,-8,-7,338.683
338783056,0.3341204822063446,0.0034046471118927,0.3464573323726654,0.34325650334358215,18.17787742614746,18.265722274780273,19.26,nan,0.0,nan,-12,-4,338.783
338883162,0.321092426776886,0.0030573010444641113,0.3340001404285431,0.34325650334358215,18.169708251953125,18.26670265197754,18.11,nan,0.0,nan,-22,-8,338.883
338983110,0.3010142743587494,0.0025784969329833984,0.31895047426223755,0.34325650334358215,18.1512451171875,18.262006759643555,19.98,nan,0.0,nan,-36,-18,338.983
339083073,0.2884519100189209,0.0021545588970184326,0.3026476800441742,0.34325650334358215,18.118816375732422,18.246240615844727,19.17,nan,0.0,nan,-52,-22,339.083
339183016,0.2805280387401581,0.001979351043701172,0.2906745672225952,0.34325650334358215,18.071388244628906,18.218996047973633,18.77,nan,0.0,nan,-69,-29,339.183
339283127,0.2695937752723694,0.0020703375339508057,0.28056177496910095,0.34325650334358215,18.008960723876953,18.18202018737793,18.77,nan,0.0,nan,-87,-44,339.283
339383035,0.26438578963279724,0.002161949872970581,0.272253155708313,0.34325650334358215,17.931533813476562,18.12645149230957,17.82,nan,0.0,nan,-104,-60,339.383
339483066,0.25824540853500366,0.0025834739208221436,0.26614910364151,0.34325650334358215,17.8391056060791,18.052600860595703,18.400000000000002,nan,0.0,nan,-121,-78,339.483
339582989,0.2575654983520508,0.0029868483543395996,0.2618592381477356,0.34325650334358215,17.731897354125977,17.95671844482422,18.580000000000002,nan,0.0,nan,-136,-99,339.583
339682995,0.26799508929252625,0.0029945075511932373,0.2647971212863922,0.34325650334358215,17.6125431060791,17.84093475341797,18.02,nan,0.0,nan,-147,-113,339.683
339782994,0.27813446521759033,0.00293692946434021,0.2732066810131073,0.34325650334358215,17.484468460083008,17.705957412719727,18.82,nan,0.0,nan,-153,-133,339.783
339882946,0.28680866956710815,0.0027331411838531494,0.2831905484199524,0.34325650334358215,17.350156784057617,17.554515838623047,18.62,nan,0.0,nan,-157,-148,339.883
339982953,0.2971423864364624,0.002621471881866455,0.29259467124938965,0.34325650334358215,17.21138572692871,17.387676239013672,17.06,nan,0.0,nan,-158,-162,339.983
340083034,0.31021568179130554,0.0026015043258666992,0.3038899600505829,0.34325650334358215,17.069416046142578,17.212541580200195,18.1,nan,0.0,nan,-157,-171,340.083
340182984,0.3203040063381195,0.0025289058685302734,0.31477028131484985,0.34325650334358215,16.925168991088867,17.025300979614258,16.89,nan,0.0,nan,-155,-178,340.183
340283047,0.33384695649147034,0.002705484628677368,0.32672035694122314,0.34325650334358215,16.779281616210938,16.83306121826172,17.1,nan,0.0,nan,-151,-181,340.283
340383080,0.34403687715530396,0.003064185380935669,0.33752700686454773,0.34325650334358215,16.63222312927246,16.63944435119629,15.93,nan,0.0,nan,-148,-182,340.383
340483030,0.3529073894023895,0.0034188032150268555,0.3473559617996216,0.34325650334358215,16.48432731628418,16.44371223449707,17.3,nan,0.0,nan,-144,-178,340.483
340583055,0.35812222957611084,0.0035598278045654297,0.35613423585891724,0.34325650334358215,16.335834503173828,16.24720001220703,16.55,nan,0.0,nan,-139,-184,340.583
340683063,0.3654911518096924,0.0034260451793670654,0.36312490701675415,0.34325650334358215,16.186912536621094,16.053834915161133,15.72,nan,0.0,nan,-135,-181,340.683
340783027,0.36617693305015564,0.0029368996620178223,0.36726614832878113,0.34325650334358215,16.037683486938477,15.868011474609375,16.59,nan,0.0,nan,-132,-168,340.783
340883036,0.3657990097999573,0.0025597214698791504,0.3686290681362152,0.34325650334358215,15.888236045837402,15.688252449035645,16.16,nan,0.0,nan,-129,-172,340.883
340983083,0.3681630492210388,0.002389460802078247,0.36958056688308716,0.34325650334358215,15.738628387451172,15.515871047973633,14.8,nan,0.0,nan,-127,-162,340.983
341083055,0.3646268844604492,0.0024466216564178467,0.3684123754501343,0.34325650334358215,15.588912010192871,15.353742599487305,14.450000000000001,nan,0.0,nan,-126,-149,341.083
341182989,0.36048489809036255,0.0025236010551452637,0.36576974391937256,0.34325650334358215,15.439118385314941,15.197885513305664,15.950000000000001,nan,0.0,nan,-125,-147,341.183
341283049,0.35664305090904236,0.0023508667945861816,0.3627697229385376,0.34325650334358215,15.289264678955078,15.045462608337402,15.09,nan,0.0,nan,-125,-141,341.283
341382999,0.35334232449531555,0.0020448267459869385,0.3580778241157532,0.34325650334358215,15.139362335205078,14.903261184692383,14.73,nan,0.0,nan,-126,-125,341.383
341482999,0.3453429043292999,0.0017178058624267578,0.35291290283203125,0.34325650334358215,14.989437103271484,14.766033172607422,15.46,nan,0.0,nan,-127,-130,341.483
341583043,0.34282025694847107,0.0011255145072937012,0.34742096066474915,0.34325650334358215,14.839486122131348,14.63088321685791,14.94,nan,0.0,nan,-129,-126,341.583
341683056,0.33796775341033936,0.0006726980209350586,0.34265679121017456,0.34325650334358215,14.689534187316895,14.499773025512695,13.15,nan,0.0,nan,-130,-128,341.683
341783042,0.3337990343570709,0.00030738115310668945,0.3379835784435272,0.34325650334358215,14.539573669433594,14.372455596923828,14.02,nan,0.0,nan,-133,-123,341.783
341883004,0.3300186097621918,0.00019937753677368164,0.3337523341178894,0.34325650334358215,14.38957405090332,14.243060111999512,13.67,nan,0.0,nan,-135,-127,341.883
341983049,0.3278745412826538,0.0001270771026611328,0.3306560516357422,0.34325650334358215,14.23957347869873,14.111504554748535,14.13,nan,0.0,nan,-137,-124,341.983
342083033,0.3232690989971161,5.111098289489746e-05,0.32684773206710815,0.34325650334358215,14.089573860168457,13.97591495513916,14.47,nan,0.0,nan,-138,-121,342.083
342183099,0.3214529752731323,4.547834396362305e-05,0.32351431250572205,0.34325650334358215,13.939573287963867,13.838240623474121,13.82,nan,0.0,nan,-139,-123,342.183
342283011,0.32254430651664734,9.593367576599121e-05,0.32297879457473755,0.34325650334358215,13.789573669433594,13.701775550842285,14.26,nan,0.0,nan,-141,-126,342.283
342383040,0.3237397372722626,0.00015020370483398438,0.3239488899707794,0.34325650334358215,13.63957405090332,13.567180633544922,14.09,nan,0.0,nan,-142,-127,342.383
342482931,0.32186710834503174,0.000195235013961792,0.32264018058776855,0.34325650334358215,13.48957347869873,13.429740905761719,14.96,nan,0.0,nan,-144,-129,342.483
342583021,0.3178940415382385,0.00032514333724975586,0.3203268349170685,0.34325650334358215,13.339573860168457,13.293258666992188,13.68,nan,0.0,nan,-145,-137,342.583
342682965,0.3189828395843506,0.00041663646697998047,0.31959691643714905,0.34325650334358215,13.189573287963867,13.15729808807373,12.950000000000001,nan,0.0,nan,-146,-130,342.683
342783016,0.32100483775138855,0.000573277473449707,0.3201594650745392,0.34325650334358215,13.039573669433594,13.018312454223633,13.41,nan,0.0,nan,-147,-139,342.783
342883016,0.32350173592567444,0.0005467236042022705,0.3226492702960968,0.34325650334358215,12.88957405090332,12.87226676940918,12.97,nan,0.0,nan,-148,-143,342.883
342982983,0.3291913866996765,0.00034424662590026855,0.32648512721061707,0.34325650334358215,12.73957347869873,12.71976089477539,13.02,nan,0.0,nan,-148,-146,342.983
343083080,0.33052244782447815,0.00024572014808654785,0.328986793756485,0.34325650334358215,12.589573860168457,12.564441680908203,11.56,nan,0.0,nan,-147,-150,343.083
343182954,0.3377551734447479,0.0002804100513458252,0.33266064524650574,0.34325650334358215,12.439573287963867,12.407017707824707,12.38,nan,0.0,nan,-146,-149,343.183
343282959,0.3390853703022003,0.0003923773765563965,0.33689019083976746,0.34325650334358215,12.289573669433594,12.241874694824219,13.71,nan,0.0,nan,-145,-150,343.283
343383002,0.3408883512020111,0.0004965364933013916,0.3393768072128296,0.34325650334358215,12.13957405090332,12.06874942779541,13.31,nan,0.0,nan,-142,-151,343.383
343483010,0.34480392932891846,0.0005628466606140137,0.3433729410171509,0.34325650334358215,11.98957347869873,11.901616096496582,12.05,nan,0.0,nan,-141,-154,343.483
343583076,0.34908103942871094,0.0004900097846984863,0.3466893434524536,0.34325650334358215,11.839573860168457,11.743191719055176,11.73,nan,0.0,nan,-140,-153,343.583
343683053,0.35079720616340637,0.0003719031810760498,0.3500540554523468,0.34325650334358215,11.689573287963867,11.585232734680176,12.88,nan,0.0,nan,-139,-163,343.683
343783076,0.3521578907966614,0.00015905499458312988,0.3506696820259094,0.34325650334358215,11.539573669433594,11.430075645446777,10.94,nan,0.0,nan,-139,-150,343.783
343883013,0.3485488295555115,0.00014576315879821777,0.3499094843864441,0.34325650334358215,11.38957405090332,11.277920722961426,12.26,nan,0.0,nan,-138,-143,343.883
343983163,0.3457879424095154,0.00021922588348388672,0.3484494686126709,0.34325650334358215,11.23957347869873,11.129719734191895,12.290000000000001,nan,0.0,nan,-139,-153,343.983
344082951,0.3453961908817291,0.0002519190311431885,0.3468194603919983,0.34325650334358215,11.089573860168457,10.980560302734375,10.35,nan,0.0,nan,-139,-148,344.083
344182933,0.3439277410507202,0.00023370981216430664,0.34519529342651367,0.34325650334358215,10.939573287963867,10.83509635925293,11.35,nan,0.0,nan,-139,-136,344.183
344283005,0.3393065333366394,0.0003078877925872803,0.3421282470226288,0.34325650334358215,10.789573669433594,10.68934154510498,10.98,nan,0.0,nan,-139,-141,344.283
344383011,0.3401359021663666,0.0002346038818359375,0.3406009078025818,0.34325650334358215,10.63957405090332,10.543614387512207,9.790000000000001,nan,0.0,nan,-140,-133,344.383
344482964,0.3375095725059509,0.0003496408462524414,0.3391517698764801,0.34325650334358215,10.48957347869873,10.399311065673828,11.120000000000001,nan,0.0,nan,-140,-143,344.483
344582957,0.3355385363101959,0.0002872049808502197,0.3371066749095917,0.34325650334358215,10.339573860168457,10.257473945617676,10.67,nan,0.0,nan,-141,-130,344.583
344683028,0.3337351977825165,0.00021308660507202148,0.3358325958251953,0.34325650334358215,10.189573287963867,10.112394332885742,10.58,nan,0.0,nan,-142,-136,344.683
344783044,0.3307775855064392,0.00011369585990905762,0.33379271626472473,0.34325650334358215,10.039573669433594,9.966822624206543,9.83,nan,0.0,nan,-142,-138,344.783
344883041,0.3329394459724426,3.1381845474243164e-05,0.3326946198940277,0.34325650334358215,9.88957405090332,9.821782112121582,9.63,nan,0.0,nan,-143,-132,344.883
344983042,0.33082717657089233,6.67572021484375e-05,0.3310081660747528,0.34325650334358215,9.73957347869873,9.677838325500488,10.76,nan,0.0,nan,-143,-133,344.983
345083067,0.3282462954521179,0.00013768672943115234,0.3300457298755646,0.34325650334358215,9.589573860168457,9.529887199401855,10.55,nan,0.0,nan,-144,-138,345.083
345183123,0.3283669054508209,0.0001710951328277588,0.3290683627128601,0.34325650334358215,9.439573287963867,9.38290023803711,9.52,nan,0.0,nan,-144,-141,345.183
345282976,0.32784605026245117,0.00023698806762695312,0.32775452733039856,0.34325650334358215,9.289573669433594,9.239829063415527,9.39,nan,0.0,nan,-145,-136,345.283
345383049,0.3257485330104828,0.00022774934768676758,0.3267803192138672,0.34325650334358215,9.13957405090332,9.098377227783203,9.59,nan,0.0,nan,-145,-133,345.383
345483022,0.32382673025131226,0.0001780688762664795,0.3254213333129883,0.34325650334358215,8.98957347869873,8.956539154052734,9.68,nan,0.0,nan,-146,-141,345.483
345583040,0.3257726728916168,0.00018736720085144043,0.3244791030883789,0.34325650334358215,8.839573860168457,8.816547393798828,8.51,nan,0.0,nan,-147,-137,345.583
345683038,0.3230460584163666,0.00014314055442810059,0.32428157329559326,0.34325650334358215,8.689574241638184,8.674051284790039,9.5,nan,0.0,nan,-148,-146,345.683
345783066,0.3258156180381775,0.00025650858879089355,0.3247605562210083,0.34325650334358215,8.539573669433594,8.527265548706055,8.07,nan,0.0,nan,-148,-141,345.783
345882964,0.3315429985523224,0.0004582703113555908,0.32753798365592957,0.34325650334358215,8.38957405090332,8.37451171875,8.44,nan,0.0,nan,-148,-147,345.883
345983000,0.3296911418437958,0.0008392632007598877,0.3300299346446991,0.34325650334358215,8.23957347869873,8.216025352478027,8.370000000000001,nan,0.0,nan,-147,-151,345.983
346082952,0.3335930407047272,0.001367717981338501,0.33251672983169556,0.34325650334358215,8.089573860168457,8.054222106933594,8.51,nan,0.0,nan,-146,-143,346.083
346182954,0.337182879447937,0.002160102128982544,0.3351976275444031,0.34325650334358215,7.939613342285156,7.892301082611084,8.49,nan,0.0,nan,-144,-146,346.183
346283022,0.3541540801525116,0.0039587318897247314,0.3455533981323242,0.34325650334358215,7.79168176651001,7.7327094078063965,8.07,nan,0.0,nan,-139,-145,346.283
346383046,0.37421759963035583,0.00668489933013916,0.3640159070491791,0.34325650334358215,7.650562763214111,7.577016353607178,7.88,nan,0.0,nan,-128,-150,346.383
346482996,0.39578238129615784,0.009282290935516357,0.3872324824333191,0.34325650334358215,7.52121639251709,7.423201560974121,7.890000000000001,nan,0.0,nan,-112,-149,346.483
346583031,0.4116934537887573,0.010381907224655151,0.40718817710876465,0.34325650334358215,7.406653881072998,7.2739787101745605,7.1000000000000005,nan,0.0,nan,-93,-139,346.583
346683113,0.42562001943588257,0.010132402181625366,0.42340075969696045,0.34325650334358215,7.307090759277344,7.135254859924316,6.67,nan,0.0,nan,-74,-125,346.683
346783090,0.4326668679714203,0.008575588464736938,0.4342222809791565,0.34325650334358215,7.222528457641602,7.009896278381348,7.43,nan,0.0,nan,-55,-114,346.783
346883060,0.44191163778305054,0.007047533988952637,0.4424879848957062,0.34325650334358215,7.152966022491455,6.898802757263184,7.76,nan,0.0,nan,-36,-89,346.883
346983069,0.447711318731308,0.005234390497207642,0.4488554298877716,0.34325650334358215,7.0984039306640625,6.8078532218933105,9.1,nan,0.0,nan,-18,-76,346.983
347083034,0.4463620185852051,0.003620535135269165,0.451213538646698,0.34325650334358215,7.0583624839782715,6.741015434265137,7.3500000000000005,nan,0.0,nan,-1,-58,347.083
347182934,0.4378281533718109,0.0021848976612091064,0.44629228115081787,0.34325650334358215,7.029709815979004,6.704569339752197,5.6000000000000005,nan,0.0,nan,8,-34,347.183
347283110,0.4297198951244354,0.001200944185256958,0.43790632486343384,0.34325650334358215,7.009206771850586,6.689709186553955,8.31,nan,0.0,nan,14,-16,347.283
347383158,0.4201752245426178,0.0005208253860473633,0.428398996591568,0.34325650334358215,6.994535446166992,6.692485332489014,6.97,nan,0.0,nan,17,2,347.383
347482984,0.4101322591304779,0.00024148821830749512,0.41892048716545105,0.34325650334358215,6.98403787612915,6.705499172210693,6.57,nan,0.0,nan,19,12,347.483
347583071,0.39525285363197327,7.387995719909668e-05,0.40696263313293457,0.34325650334358215,6.976527690887451,6.736025810241699,8.23,nan,0.0,nan,17,24,347.583
347683012,0.38288453221321106,4.509091377258301e-05,0.393380343914032,0.34325650334358215,6.97115421295166,6.773667335510254,6.73,nan,0.0,nan,15,31,347.683
347783041,0.37060293555259705,5.614757537841797e-05,0.38093510270118713,0.34325650334358215,6.967308044433594,6.822041988372803,6.84,nan,0.0,nan,11,39,347.783
347883027,0.35908401012420654,0.00011810660362243652,0.36859750747680664,0.34325650334358215,6.9645562171936035,6.874552249908447,7.53,nan,0.0,nan,6,45,347.883
347983037,0.347822904586792,0.00019508600234985352,0.35723185539245605,0.34325650334358215,6.962587356567383,6.92676305770874,7.03,nan,0.0,nan,1,44,347.983
348082988,0.33900290727615356,0.0001913607120513916,0.3470923900604248,0.34325650334358215,6.961178302764893,6.975706577301025,7.8100000000000005,nan,0.0,nan,-2,43,348.083
348183048,0.3335263729095459,0.00013330578804016113,0.3392586410045624,0.34325650334358215,6.960170745849609,7.025350093841553,7.6000000000000005,nan,0.0,nan,-7,42,348.183
348283103,0.32864242792129517,6.380677223205566e-05,0.33308786153793335,0.34325650334358215,6.959449291229248,7.070457458496094,7.29,nan,0.0,nan,-11,36,348.283
348383052,0.32347342371940613,1.9371509552001953e-05,0.3275781273841858,0.34325650334358215,6.958933353424072,7.112311840057373,7.23,nan,0.0,nan,-15,29,348.383
348483090,0.3206513822078705,4.172325134277344e-07,0.3233512043952942,0.34325650334358215,6.958564281463623,7.143640518188477,7.58,nan,0.0,nan,-18,24,348.483
348583112,0.3180650770664215,9.98377799987793e-06,0.32022249698638916,0.34325650334358215,6.958300590515137,7.164403438568115,6.87,nan,0.0,nan,-20,16,348.583
348683025,0.31916892528533936,2.613663673400879e-05,0.3194800615310669,0.34325650334358215,6.958110809326172,7.17844820022583,7.61,nan,0.0,nan,-22,10,348.683
348782942,0.3220633566379547,2.446770668029785e-05,0.32032841444015503,0.34325650334358215,6.957976341247559,7.185643672943115,7.42,nan,0.0,nan,-22,6,348.783
348883030,0.32518813014030457,7.331371307373047e-06,0.32279953360557556,0.34325650334358215,6.957880020141602,7.182156085968018,7.01,nan,0.0,nan,-22,-6,348.883
348983006,0.33029770851135254,2.428889274597168e-05,0.3264908492565155,0.34325650334358215,6.957809925079346,7.170539379119873,7.42,nan,0.0,nan,-21,-5,348.983
349082992,0.3346910774707794,4.526972770690918e-05,0.3310319781303406,0.34325650334358215,6.957761287689209,7.151758670806885,7.23,nan,0.0,nan,-19,-16,349.083
349183007,0.34057843685150146,9.73045825958252e-05,0.3362950086593628,0.34325650334358215,6.957726955413818,7.127861022949219,7.42,nan,0.0,nan,-17,-16,349.183
349283003,0.3477048873901367,0.0001722276210784912,0.34215500950813293,0.34325650334358215,6.95770263671875,7.098361015319824,7.3100000000000005,nan,0.0,nan,-14,-16,349.283
349383091,0.35308995842933655,0.00021529197692871094,0.34807950258255005,0.34325650334358215,6.957677841186523,7.064971923828125,7.3100000000000005,nan,0.0,nan,-10,-22,349.383
349483061,0.35779276490211487,0.0002688467502593994,0.3541100025177002,0.34325650334358215,6.9576616287231445,7.030918598175049,7.42,nan,0.0,nan,-7,-25,349.483
349583000,0.3625079095363617,0.0002962052822113037,0.3593219816684723,0.34325650334358215,6.9576616287231445,6.999835014343262,7.75,nan,0.0,nan,-4,-23,349.583
349682984,0.3643972873687744,0.00030481815338134766,0.3629772663116455,0.34325650334358215,6.9576616287231445,6.969809532165527,7.66,nan,0.0,nan,-1,-23,349.683
349783071,0.3672269284725189,0.0003094673156738281,0.3654361665248871,0.34325650334358215,6.9576616287231445,6.94568395614624,7.74,nan,0.0,nan,1,-21,349.783
349883048,0.36805635690689087,0.0003033578395843506,0.3671136498451233,0.34325650334358215,6.9576616287231445,6.926244258880615,6.68,nan,0.0,nan,3,-17,349.883
349982963,0.36770591139793396,0.0003256797790527344,0.3677894175052643,0.34325650334358215,6.9576616287231445,6.912168502807617,7.21,nan,0.0,nan,4,-11,349.983
350083071,0.3675041198730469,0.0002263784408569336,0.36804500222206116,0.34325650334358215,6.9576616287231445,6.899743556976318,7.46,nan,0.0,nan,5,-9,350.083
350183036,0.36529797315597534,0.00019735097885131836,0.36697280406951904,0.34325650334358215,6.9576616287231445,6.889376640319824,7.22,nan,0.0,nan,6,-7,350.183
350283099,0.3623664677143097,0.0001353919506072998,0.36457526683807373,0.34325650334358215,6.9576616287231445,6.88521671295166,7.79,nan,0.0,nan,7,-1,350.283
350382944,0.3564576804637909,0.0001137852668762207,0.36142149567604065,0.34325650334358215,6.957642078399658,6.887839317321777,6.8100000000000005,nan,0.0,nan,6,2,350.383
350482965,0.34924420714378357,0.00010907649993896484,0.3546651303768158,0.34325650334358215,6.956450462341309,6.893465995788574,7.37,nan,0.0,nan,4,8,350.483
350582986,0.3456960618495941,9.325146675109863e-05,0.3492479920387268,0.34325650334358215,6.953362941741943,6.902414321899414,7.63,nan,0.0,nan,1,4,350.583
350682996,0.34096288681030273,6.80685043334961e-05,0.34495440125465393,0.34325650334358215,6.948795795440674,6.910061359405518,7.41,nan,0.0,nan,-1,7,350.683
350782948,0.33607232570648193,7.042288780212402e-05,0.3404107987880707,0.34325650334358215,6.943087100982666,6.921806335449219,6.8,nan,0.0,nan,-4,12,350.783
350882978,0.3293969929218292,6.479024887084961e-05,0.33486559987068176,0.34325650334358215,6.936001300811768,6.933481216430664,7.96,nan,0.0,nan,-7,11,350.883
350983055,0.31778454780578613,4.1872262954711914e-05,0.3252638280391693,0.34325650334358215,6.925676345825195,6.942187309265137,7.0200000000000005,nan,0.0,nan,-14,6,350.983
351083037,0.31573498249053955,4.819035530090332e-05,0.3192124366760254,0.34325650334358215,6.909860134124756,6.946328163146973,7.34,nan,0.0,nan,-22,2,351.083
351183026,0.315961092710495,5.990266799926758e-05,0.3169737756252289,0.34325650334358215,6.88932466506958,6.946968078613281,7.54,nan,0.0,nan,-28,-3,351.183
351283043,0.3171069025993347,7.417798042297363e-05,0.31688645482063293,0.34325650334358215,6.865213394165039,6.938841342926025,7.23,nan,0.0,nan,-32,-10,351.283
351383076,0.3195965886116028,5.84721565246582e-05,0.31843265891075134,0.34325650334358215,6.838531494140625,6.923876762390137,7.7,nan,0.0,nan,-36,-17,351.383
351483167,0.3217843770980835,2.2292137145996094e-05,0.3201225697994232,0.34325650334358215,6.810005187988281,6.900797367095947,7.29,nan,0.0,nan,-38,-21,351.483
351583043,0.3247746527194977,1.7374753952026367e-05,0.32255738973617554,0.34325650334358215,6.780200481414795,6.873597145080566,7.68,nan,0.0,nan,-39,-29,351.583
351683032,0.32905659079551697,3.853440284729004e-05,0.3260859549045563,0.34325650334358215,6.74969482421875,6.841187477111816,7.04,nan,0.0,nan,-39,-36,351.683
351783029,0.33364903926849365,4.374980926513672e-05,0.3301782011985779,0.34325650334358215,6.718749046325684,6.8052978515625,7.63,nan,0.0,nan,-39,-38,351.783
351883036,0.3392335772514343,1.2665987014770508e-05,0.33482107520103455,0.34325650334358215,6.687508583068848,6.763445854187012,7.0600000000000005,nan,0.0,nan,-38,-45,351.883
351982955,0.3416772186756134,3.287196159362793e-05,0.33922842144966125,0.34325650334358215,6.6560587882995605,6.720625400543213,7.97,nan,0.0,nan,-37,-48,351.983
352083074,0.34515994787216187,7.206201553344727e-05,0.3425537645816803,0.34325650334358215,6.624418258666992,6.674327850341797,6.82,nan,0.0,nan,-36,-46,352.083
352183001,0.3480350077152252,8.746981620788574e-05,0.3455923795700073,0.34325650334358215,6.592649459838867,6.630384922027588,6.8,nan,0.0,nan,-35,-46,352.183
352282984,0.349740207195282,8.273124694824219e-05,0.3477752208709717,0.34325650334358215,6.560822010040283,6.584988117218018,7.08,nan,0.0,nan,-34,-47,352.283
352383035,0.3506781756877899,0.00010117888450622559,0.3497315049171448,0.34325650334358215,6.529003620147705,6.538288593292236,7.17,nan,0.0,nan,-32,-47,352.383
352482999,0.3534153699874878,0.00016450881958007812,0.35199373960494995,0.34325650334358215,6.49725341796875,6.490682125091553,6.58,nan,0.0,nan,-31,-44,352.483
352583011,0.3544293940067291,0.00014537572860717773,0.35329362750053406,0.34325650334358215,6.46555233001709,6.444729328155518,6.17,nan,0.0,nan,-29,-41,352.583
352683025,0.35534289479255676,0.00014036893844604492,0.3545304238796234,0.34325650334358215,6.4338836669921875,6.4014787673950195,7.25,nan,0.0,nan,-28,-41,352.683
352783021,0.3538876175880432,0.00011056661605834961,0.35499438643455505,0.34325650334358215,6.402242660522461,6.359453201293945,7.0,nan,0.0,nan,-27,-39,352.783
352883030,0.3546511232852936,9.92119312286377e-05,0.354736328125,0.34325650334358215,6.370621681213379,6.318960666656494,6.97,nan,0.0,nan,-26,-35,352.883
352983121,0.3532847762107849,0.0001201629638671875,0.35431769490242004,0.34325650334358215,6.339005470275879,6.286647319793701,7.53,nan,0.0,nan,-26,-30,352.983
353083036,0.35168901085853577,9.465217590332031e-05,0.3531726002693176,0.34325650334358215,6.307408332824707,6.256758213043213,7.21,nan,0.0,nan,-26,-33,353.083
353183076,0.3510309159755707,9.575486183166504e-05,0.3517666161060333,0.34325650334358215,6.275816440582275,6.231607437133789,6.8,nan,0.0,nan,-27,-26,353.183
353283038,0.349546879529953,9.104609489440918e-05,0.35027188062667847,0.34325650334358215,6.244224548339844,6.208874225616455,6.59,nan,0.0,nan,-28,-25,353.283
353383042,0.34662264585494995,5.936622619628906e-05,0.3481137752532959,0.34325650334358215,6.212555408477783,6.190511226654053,6.65,nan,0.0,nan,-29,-27,353.383
353482976,0.3447222411632538,2.810359001159668e-05,0.3457067906856537,0.34325650334358215,6.180601596832275,6.168715476989746,6.8,nan,0.0,nan,-30,-30,353.483
353583097,0.33526942133903503,1.4275312423706055e-05,0.3408238887786865,0.34325650334358215,6.147839069366455,6.146525859832764,6.55,nan,0.0,nan,-33,-29,353.583
353683015,0.33140888810157776,1.1205673217773438e-05,0.3353538513183594,0.34325650334358215,6.112612724304199,6.122071266174316,6.73,nan,0.0,nan,-37,-23,353.683
353782987,0.32820701599121094,2.9206275939941406e-06,0.3309604227542877,0.34325650334358215,6.0745368003845215,6.097858905792236,6.61,nan,0.0,nan,-41,-27,353.783
353883002,0.32487913966178894,6.67572021484375e-06,0.32756081223487854,0.34325650334358215,6.033761024475098,6.070791721343994,6.72,nan,0.0,nan,-45,-30,353.883
353982995,0.32497578859329224,7.927417755126953e-06,0.3256741464138031,0.34325650334358215,5.990571975708008,6.041203022003174,6.9,nan,0.0,nan,-49,-33,353.983
354083022,0.3229523003101349,1.2248754501342773e-05,0.32449284195899963,0.34325650334358215,5.945677280426025,6.006788730621338,6.55,nan,0.0,nan,-51,-41,354.083
354183032,0.3252113461494446,2.7060508728027344e-05,0.3242941200733185,0.34325650334358215,5.899567604064941,5.968841552734375,6.16,nan,0.0,nan,-53,-37,354.183
354283119,0.3263281583786011,2.777576446533203e-05,0.32531848549842834,0.34325650334358215,5.85272741317749,5.926671504974365,6.75,nan,0.0,nan,-54,-44,354.283
354383055,0.32851290702819824,2.810359001159668e-05,0.3269951343536377,0.34325650334358215,5.80557918548584,5.878809452056885,6.54,nan,0.0,nan,-54,-44,354.383
354483071,0.3317975401878357,2.0772218704223633e-05,0.3293251693248749,0.34325650334358215,5.758327484130859,5.826855182647705,6.5600000000000005,nan,0.0,nan,-54,-51,354.483
354583093,0.3353409767150879,3.135204315185547e-05,0.33240634202957153,0.34325650334358215,5.711164474487305,5.773364543914795,6.5600000000000005,nan,0.0,nan,-53,-54,354.583
354683022,0.33927562832832336,3.8176774978637695e-05,0.33623212575912476,0.34325650334358215,5.664307117462158,5.7190165519714355,6.75,nan,0.0,nan,-52,-55,354.683
354783102,0.34157392382621765,3.275275230407715e-05,0.339285284280777,0.34325650334358215,5.617709159851074,5.665081024169922,6.2,nan,0.0,nan,-51,-55,354.783
354883030,0.34383127093315125,3.316998481750488e-05,0.34184378385543823,0.34325650334358215,5.57128381729126,5.612640857696533,6.5600000000000005,nan,0.0,nan,-50,-55,354.883
354982937,0.346436470746994,3.159046173095703e-05,0.34406018257141113,0.34325650334358215,5.525040149688721,5.561766147613525,5.91,nan,0.0,nan,-49,-56,354.983
