TimeUS,Instance,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct,t_s
235982907,0,45.71875,46.49235916137695,33.1875,4166.08056640625,185.0,25.1,0.02331022545695305,72,235.983
235982924,1,45.625,46.52419662475586,36.6875,4081.632568359375,181.25,24.1,0.024509666487574577,73,235.983
236082786,0,45.71875,46.494049072265625,33.1875,4166.08056640625,185.0,25.1,0.0233612023293972,72,236.083
236082805,1,45.625,46.52419662475586,36.6875,4081.632568359375,181.25,24.1,0.024509666487574577,73,236.083
236182830,0,45.71875,46.495452880859375,33.1875,4166.08056640625,185.0,25.1,0.02340349741280079,72,236.183
236182848,1,45.625,46.52419662475586,36.6875,4081.632568359375,181.25,24.1,0.024509666487574577,73,236.183
236282859,0,45.71875,46.496620178222656,33.1875,4166.08056640625,185.0,25.1,0.02343861199915409,72,236.283
236282906,1,45.625,46.52419662475586,36.6875,4081.632568359375,181.25,24.1,0.024509666487574577,73,236.283
236382806,0,45.71875,46.49758529663086,33.1875,4166.08056640625,185.0,25.1,0.023467782884836197,72,236.383
236382861,1,45.625,46.52419662475586,36.6875,4092.892578125,181.75,24.1,0.024509666487574577,73,236.383
236482805,0,45.71875,46.498390197753906,33.1875,4166.08056640625,185.0,25.1,0.023492028936743736,72,236.483
236482822,1,45.625,46.52419662475586,36.6875,4092.892578125,181.75,24.1,0.024509666487574577,73,236.483
236582856,0,45.71875,46.499061584472656,33.1875,4166.08056640625,185.0,25.1,0.023512186482548714,72,236.583
236582872,1,45.65625,46.45711898803711,32.8125,4092.892578125,181.75,24.1,0.024407463148236275,73,236.583
236682862,0,45.71875,46.49961853027344,33.1875,4194.22998046875,186.25,25.1,0.02352895401418209,72,236.683
236682879,1,45.65625,46.454341888427734,32.8125,4092.892578125,181.75,24.1,0.02432284504175186,73,236.683
236782832,0,45.71875,46.50008010864258,33.1875,4194.22998046875,186.25,25.1,0.023542901501059532,72,236.783
236782850,1,45.65625,46.45204162597656,32.8125,4092.892578125,181.75,24.1,0.02425270713865757,73,236.783
236882921,0,45.59375,46.44240951538086,35.90625,4194.22998046875,186.25,25.1,0.023635391145944595,72,236.883
236882937,1,45.65625,46.45013427734375,32.8125,4092.892578125,181.75,24.1,0.024194519966840744,73,236.883
236982899,0,45.59375,46.445167541503906,35.90625,4194.22998046875,186.25,25.1,0.023712189868092537,72,236.983
236982916,1,45.65625,46.44854736328125,32.8125,4092.892578125,181.75,24.1,0.02414621040225029,73,236.983
237082909,0,45.59375,46.44745635986328,35.90625,4194.22998046875,186.25,25.1,0.023775998502969742,72,237.083
237082928,1,45.65625,46.44723129272461,32.8125,4092.892578125,181.75,24.1,0.02410607598721981,73,237.083
237182893,0,45.59375,46.44935989379883,35.90625,4194.22998046875,186.25,25.1,0.023829041048884392,72,237.183
237182942,1,45.65625,46.446136474609375,32.8125,4092.892578125,181.75,24.1,0.024072717875242233,73,237.183
237282816,0,45.59375,46.45094680786133,35.90625,4194.22998046875,186.25,25.1,0.02387315034866333,72,237.283
237282929,1,45.65625,46.44522476196289,32.8125,4092.892578125,181.75,24.1,0.024044977501034737,73,237.283
237382831,0,45.59375,46.45226287841797,35.90625,4194.22998046875,186.25,25.1,0.02390984632074833,72,237.383
237382948,1,45.65625,46.4444694519043,32.8125,4104.15283203125,182.25,24.1,0.024021901190280914,73,237.383
237482956,0,45.59375,46.4533576965332,35.90625,4194.22998046875,186.25,25.1,0.02394038438796997,72,237.483
237482973,1,45.65625,46.44384002685547,32.8125,4104.15283203125,182.25,24.1,0.024002693593502045,73,237.483
237582899,0,45.59375,46.45427322387695,35.90625,4194.22998046875,186.25,25.1,0.023965807631611824,72,237.583
237582916,1,45.46875,46.49037170410156,42.6875,4104.15283203125,182.25,24.1,0.023932548239827156,73,237.583
237682798,0,45.59375,46.45503234863281,35.90625,4199.859375,186.5,25.1,0.023986971005797386,72,237.683
237682815,1,45.46875,46.4879150390625,42.6875,4104.15283203125,182.25,24.1,0.023875035345554352,73,237.683
237782847,0,45.59375,46.455665588378906,35.90625,4199.859375,186.5,25.1,0.02400459535419941,72,237.783
237782865,1,45.46875,46.485897064208984,42.6875,4104.15283203125,182.25,24.1,0.023827755823731422,73,237.783
237882826,0,45.46875,46.50241470336914,43.1875,4199.859375,186.5,25.1,0.02393430843949318,72,237.883
237882844,1,45.46875,46.48423385620117,42.6875,4104.15283203125,182.25,24.1,0.023788800463080406,73,237.883
237982816,0,45.46875,46.499916076660156,43.1875,4199.859375,186.5,25.1,0.023876501247286797,72,237.983
237982835,1,45.46875,46.48286056518555,42.6875,4104.15283203125,182.25,24.1,0.023756643757224083,73,237.983
238082905,0,45.46875,46.497859954833984,43.1875,4199.859375,186.5,25.1,0.02382885478436947,72,238.083
238082922,1,45.46875,46.481727600097656,42.6875,4104.15283203125,182.25,24.1,0.02373005449771881,73,238.083
238182859,0,45.46875,46.496158599853516,43.1875,4199.859375,186.5,25.1,0.023789510130882263,72,238.183
238182876,1,45.46875,46.48078536987305,42.6875,4104.15283203125,182.25,24.1,0.0237080417573452,73,238.183
238282826,0,45.46875,46.494754791259766,43.1875,4199.859375,186.5,25.1,0.02375696785748005,72,238.283
238282848,1,45.46875,46.48000717163086,42.6875,4104.15283203125,182.25,24.1,0.02368980087339878,73,238.283
238382818,0,45.46875,46.49359130859375,43.1875,4199.859375,186.5,25.1,0.023730022832751274,72,238.383
238382874,1,45.46875,46.47936248779297,42.6875,4098.52197265625,182.0,24.1,0.02367466874420643,73,238.383
238482855,0,45.46875,46.49262619018555,43.1875,4199.859375,186.5,25.1,0.023707687854766846,72,238.483
238482902,1,45.46875,46.478824615478516,42.6875,4098.52197265625,182.0,24.1,0.023662107065320015,73,238.483
238582909,0,45.46875,46.491825103759766,43.1875,4199.859375,186.5,25.1,0.023689158260822296,72,238.583
238582926,1,45.59375,46.451725006103516,36.3125,4098.52197265625,182.0,24.1,0.023627590388059616,72,238.583
238682901,0,45.46875,46.49116134643555,43.1875,4199.859375,186.5,25.1,0.023673776537179947,72,238.683
238682922,1,45.59375,46.45069122314453,36.3125,4098.52197265625,182.0,24.1,0.02359906956553459,72,238.683
238782819,0,45.46875,46.49060821533203,43.1875,4188.599609375,186.0,25.1,0.023660998791456223,72,238.783
238782835,1,45.59375,46.449832916259766,36.3125,4098.52197265625,182.0,24.1,0.023575469851493835,72,238.783
238882830,0,45.46875,46.490150451660156,43.1875,4188.599609375,186.0,25.1,0.023650377988815308,72,238.883
238882846,1,45.59375,46.44912338256836,36.3125,4098.52197265625,182.0,24.1,0.023555917665362358,72,238.883
238982864,0,45.59375,46.46779251098633,37.0,4188.599609375,186.0,25.1,0.023622794076800346,72,238.983
238982973,1,45.59375,46.44853591918945,36.3125,4098.52197265625,182.0,24.1,0.023539701476693153,72,238.983
239082866,0,45.59375,46.466949462890625,37.0,4188.599609375,186.0,25.1,0.023600004613399506,72,239.083
239082882,1,45.59375,46.44804763793945,36.3125,4098.52197265625,182.0,24.1,0.02352624014019966,72,239.083
239182804,0,45.59375,46.466251373291016,37.0,4188.599609375,186.0,25.1,0.02358115278184414,72,239.183
239182822,1,45.59375,46.44763946533203,36.3125,4098.52197265625,182.0,24.1,0.023515060544013977,72,239.183
239282814,0,45.59375,46.465675354003906,37.0,4188.599609375,186.0,25.1,0.02356553263962269,72,239.283
239282835,1,45.59375,46.447303771972656,36.3125,4098.52197265625,182.0,24.1,0.023505765944719315,72,239.283
239382908,0,45.59375,46.46519470214844,37.0,4188.599609375,186.0,25.1,0.023552579805254936,72,239.383
239382986,1,45.59375,46.447021484375,36.3125,4126.671875,183.25,24.1,0.023498034104704857,72,239.383
239482832,0,45.59375,46.46479797363281,37.0,4188.599609375,186.0,25.1,0.023541824892163277,72,239.483
239482848,1,45.59375,46.4467887878418,36.3125,4126.671875,183.25,24.1,0.023491600528359413,72,239.483
239582823,0,45.59375,46.4644660949707,37.0,4188.599609375,186.0,25.1,0.023532889783382416,72,239.583
239582876,1,45.59375,46.44659423828125,36.3125,4126.671875,183.25,24.1,0.023486249148845673,72,239.583
239682842,0,45.59375,46.46419143676758,37.0,4188.599609375,186.0,25.1,0.023525459691882133,72,239.683
239682862,1,45.46875,46.430885314941406,40.90625,4126.671875,183.25,24.1,0.023520465940237045,72,239.683
239782812,0,45.59375,46.46396255493164,37.0,4205.4892578125,186.75,25.1,0.023519281297922134,72,239.783
239782828,1,45.46875,46.43204116821289,40.90625,4126.671875,183.25,24.1,0.023548787459731102,72,239.783
239882831,0,45.59375,46.46377182006836,37.0,4205.4892578125,186.75,25.1,0.023514140397310257,72,239.883
239882879,1,45.46875,46.43300247192383,40.90625,4126.671875,183.25,24.1,0.023572256788611412,72,239.883
239982877,0,45.46875,46.45295715332031,41.8125,4205.4892578125,186.75,25.1,0.023538624867796898,72,239.983
239982913,1,45.46875,46.433799743652344,40.90625,4126.671875,183.25,24.1,0.023591725155711174,72,239.983
240082856,0,45.46875,46.45380783081055,41.8125,4205.4892578125,186.75,25.1,0.02355889230966568,72,240.083
240082905,1,45.46875,46.4344596862793,40.90625,4126.671875,183.25,24.1,0.0236078891903162,72,240.083
240182942,0,45.46875,46.45450973510742,41.8125,4205.4892578125,186.75,25.1,0.023575691506266594,72,240.183
240182958,1,45.46875,46.43500900268555,40.90625,4126.671875,183.25,24.1,0.023621316999197006,72,240.183
240282936,0,45.46875,46.4550895690918,41.8125,4205.4892578125,186.75,25.1,0.02358962595462799,72,240.283
240282952,1,45.46875,46.43546676635742,40.90625,4126.671875,183.25,24.1,0.02363247610628605,72,240.283
240382806,0,45.46875,46.45557403564453,41.8125,4205.4892578125,186.75,25.1,0.023601196706295013,72,240.383
240382822,1,45.46875,46.43584442138672,40.90625,4126.671875,183.25,24.1,0.023641755804419518,72,240.383
240482969,0,45.46875,46.45597839355469,41.8125,4205.4892578125,186.75,25.1,0.023610811680555344,72,240.483
240483033,1,45.46875,46.436161041259766,40.90625,4115.41162109375,182.75,24.1,0.02364947833120823,72,240.483
240582868,0,45.46875,46.4563102722168,41.8125,4205.4892578125,186.75,25.1,0.023618802428245544,72,240.583
240582889,1,45.46875,46.436424255371094,40.90625,4115.41162109375,182.75,24.1,0.02365589514374733,72,240.583
240682810,0,45.46875,46.45658874511719,41.8125,4205.4892578125,186.75,25.1,0.023625448346138,72,240.683
240682883,1,45.46875,46.4345817565918,40.8125,4115.41162109375,182.75,24.1,0.023665104061365128,72,240.683
240782831,0,45.46875,46.45682144165039,41.8125,4211.11865234375,187.0,25.1,0.02363097481429577,72,240.783
240782902,1,45.46875,46.43489456176758,40.8125,4115.41162109375,182.75,24.1,0.02367277443408966,72,240.783
240882820,0,45.46875,46.45701217651367,41.8125,4211.11865234375,187.0,25.1,0.02363557741045952,72,240.883
240882837,1,45.46875,46.435157775878906,40.8125,4115.41162109375,182.75,24.1,0.02367916703224182,72,240.883
240982825,0,45.5,46.459468841552734,40.59375,4211.11865234375,187.0,25.1,0.02363591641187668,72,240.983
240982874,1,45.46875,46.43537139892578,40.8125,4115.41162109375,182.75,24.1,0.023684490472078323,72,240.983
241082807,0,45.5,46.45948028564453,40.59375,4211.11865234375,187.0,25.1,0.023636197671294212,72,241.083
241082841,1,45.46875,46.43555450439453,40.8125,4115.41162109375,182.75,24.1,0.02368892729282379,72,241.083
241182840,0,45.5,46.45949172973633,40.59375,4211.11865234375,187.0,25.1,0.023636432364583015,72,241.183
241182857,1,45.46875,46.43570327758789,40.8125,4115.41162109375,182.75,24.1,0.023692622780799866,72,241.183
241282874,0,45.5,46.45949935913086,40.59375,4211.11865234375,187.0,25.1,0.023636622354388237,72,241.283
241282891,1,45.46875,46.435829162597656,40.8125,4115.41162109375,182.75,24.1,0.023695703595876694,72,241.283
241382868,0,45.5,46.45950698852539,40.59375,4211.11865234375,187.0,25.1,0.023636775091290474,72,241.383
241382885,1,45.46875,46.435935974121094,40.8125,4115.41162109375,182.75,24.1,0.023698272183537483,72,241.383
241482820,0,45.5,46.459510803222656,40.59375,4211.11865234375,187.0,25.1,0.023636899888515472,72,241.483
241482866,1,45.46875,46.4360237121582,40.8125,4137.9306640625,183.75,24.1,0.02370041236281395,72,241.483
241582845,0,45.5,46.45951461791992,40.59375,4211.11865234375,187.0,25.1,0.02363700047135353,72,241.583
241582861,1,45.46875,46.43609619140625,40.8125,4137.9306640625,183.75,24.1,0.023702198639512062,72,241.583
241682868,0,45.5,46.45951843261719,40.59375,4211.11865234375,187.0,25.1,0.023637082427740097,72,241.683
241682885,1,45.46875,46.44440841674805,41.1875,4137.9306640625,183.75,24.1,0.023688234388828278,72,241.683
241782921,0,45.5,46.45952224731445,40.59375,4216.7490234375,187.25,25.1,0.02363714575767517,72,241.783
241782938,1,45.46875,46.443931579589844,41.1875,4137.9306640625,183.75,24.1,0.023676607757806778,72,241.783
241882814,0,45.5,46.45952224731445,40.59375,4216.7490234375,187.25,25.1,0.0236371997743845,72,241.883
241882832,1,45.46875,46.44353103637695,41.1875,4137.9306640625,183.75,24.1,0.023666931316256523,72,241.883
241982840,0,45.46875,46.452449798583984,41.59375,4216.7490234375,187.25,25.1,0.0236501507461071,72,241.983
241982861,1,45.46875,46.443199157714844,41.1875,4137.9306640625,183.75,24.1,0.02365887351334095,72,241.983
242082873,0,45.46875,46.45289611816406,41.59375,4216.7490234375,187.25,25.1,0.023660926148295403,72,242.083
242082891,1,45.46875,46.44292449951172,41.1875,4137.9306640625,183.75,24.1,0.02365216240286827,72,242.083
242182891,0,45.46875,46.453269958496094,41.59375,4216.7490234375,187.25,25.1,0.023669900372624397,72,242.183
242182907,1,45.46875,46.442691802978516,41.1875,4137.9306640625,183.75,24.1,0.02364657260477543,72,242.183
242282959,0,45.46875,46.453582763671875,41.59375,4216.7490234375,187.25,25.1,0.02367737703025341,72,242.283
242283057,1,45.46875,46.442501068115234,41.1875,4137.9306640625,183.75,24.1,0.02364191971719265,72,242.283
242382827,0,45.46875,46.45383834838867,41.59375,4216.7490234375,187.25,25.1,0.02368360385298729,72,242.383
242382859,1,45.46875,46.44234085083008,41.1875,4137.9306640625,183.75,24.1,0.0236380472779274,72,242.383
242482841,0,45.46875,46.45405578613281,41.59375,4216.7490234375,187.25,25.1,0.023688793182373047,72,242.483
242482864,1,45.46875,46.44220733642578,41.1875,4149.19091796875,184.25,24.1,0.02363481931388378,72,242.483
242582821,0,45.46875,46.4542350769043,41.59375,4216.7490234375,187.25,25.1,0.023693114519119263,72,242.583
242582841,1,45.46875,46.44209671020508,41.1875,4149.19091796875,184.25,24.1,0.023632129654288292,72,242.583
242682834,0,45.46875,46.454383850097656,41.59375,4216.7490234375,187.25,25.1,0.023696715012192726,72,242.683
242682850,1,45.46875,46.43323516845703,40.8125,4149.19091796875,184.25,24.1,0.023632129654288292,72,242.683
242782815,0,45.46875,46.45450973510742,41.59375,4239.26806640625,188.25,25.1,0.023699715733528137,72,242.783
242782863,1,45.46875,46.43323516845703,40.8125,4149.19091796875,184.25,24.1,0.023632129654288292,72,242.783
242882849,0,45.46875,46.454612731933594,41.59375,4239.26806640625,188.25,25.1,0.023702215403318405,72,242.883
242882895,1,45.46875,46.43323516845703,40.8125,4149.19091796875,184.25,24.1,0.023632129654288292,72,242.883
242982865,0,45.4375,46.427738189697266,41.6875,4239.26806640625,188.25,25.1,0.02375384047627449,72,242.983
242982910,1,45.46875,46.43323516845703,40.8125,4149.19091796875,184.25,24.1,0.023632129654288292,72,242.983
243082804,0,45.4375,46.42953109741211,41.6875,4239.26806640625,188.25,25.1,0.023796845227479935,72,243.083
243082854,1,45.46875,46.43323516845703,40.8125,4149.19091796875,184.25,24.1,0.023632129654288292,72,243.083
243182877,0,45.4375,46.431026458740234,41.6875,4239.26806640625,188.25,25.1,0.02383267506957054,72,243.183
243182893,1,45.46875,46.43323516845703,40.8125,4149.19091796875,184.25,24.1,0.023632129654288292,72,243.183
243282893,0,45.4375,46.43227005004883,41.6875,4239.26806640625,188.25,25.1,0.023862529546022415,72,243.283
243282909,1,45.46875,46.43323516845703,40.8125,4149.19091796875,184.25,24.1,0.023632129654288292,72,243.283
243382924,0,45.4375,46.43330764770508,41.6875,4239.26806640625,188.25,25.1,0.023887401446700096,72,243.383
243382941,1,45.46875,46.43323516845703,40.8125,4149.19091796875,184.25,24.1,0.023632129654288292,72,243.383
243482809,0,45.4375,46.43416976928711,41.6875,4239.26806640625,188.25,25.1,0.02390812709927559,72,243.483
243482826,1,45.46875,46.43323516845703,40.8125,4149.19091796875,184.25,24.1,0.023632129654288292,72,243.483
243582816,0,45.4375,46.43489074707031,41.6875,4239.26806640625,188.25,25.1,0.023925399407744408,72,243.583
243582841,1,45.46875,46.43323516845703,40.8125,4160.451171875,184.75,24.1,0.023632129654288292,72,243.583
243682991,0,45.4375,46.435489654541016,41.6875,4239.26806640625,188.25,25.1,0.023939792066812515,72,243.683
243683007,1,45.46875,46.43323516845703,40.8125,4160.451171875,184.75,24.1,0.023632129654288292,72,243.683
243782796,0,45.4375,46.43598937988281,41.6875,4250.5283203125,188.75,25.1,0.023951785638928413,72,243.783
243782874,1,45.4375,46.41939163208008,41.5,4160.451171875,184.75,24.1,0.023660000413656235,72,243.783
243882839,0,45.4375,46.436405181884766,41.6875,4250.5283203125,188.75,25.1,0.023961784318089485,72,243.883
243882918,1,45.4375,46.420352935791016,41.5,4160.451171875,184.75,24.1,0.02368323877453804,72,243.883
243982827,0,45.4375,46.44370651245117,42.0,4250.5283203125,188.75,25.1,0.02395734004676342,71,243.983
243982846,1,45.4375,46.42115783691406,41.5,4160.451171875,184.75,24.1,0.023702586069703102,72,243.983
244082826,0,45.4375,46.44355392456055,42.0,4250.5283203125,188.75,25.1,0.023953638970851898,71,244.083
244082876,1,45.4375,46.42182540893555,41.5,4160.451171875,184.75,24.1,0.0237186960875988,72,244.083
244182821,0,45.4375,46.443424224853516,42.0,4250.5283203125,188.75,25.1,0.02395056001842022,71,244.183
244182870,1,45.4375,46.42238235473633,41.5,4160.451171875,184.75,24.1,0.02373211272060871,72,244.183
244282848,0,45.4375,46.44331741333008,42.0,4250.5283203125,188.75,25.1,0.023947998881340027,71,244.283
244282867,1,45.4375,46.422847747802734,41.5,4160.451171875,184.75,24.1,0.023743286728858948,72,244.283
244382915,0,45.4375,46.4432258605957,42.0,4250.5283203125,188.75,25.1,0.023945866152644157,71,244.383
244382931,1,45.4375,46.42323303222656,41.5,4160.451171875,184.75,24.1,0.023752594366669655,72,244.383
244482872,0,45.4375,46.443153381347656,42.0,4250.5283203125,188.75,25.1,0.02394409477710724,71,244.483
244482890,1,45.4375,46.423553466796875,41.5,4160.451171875,184.75,24.1,0.023760346695780754,72,244.483
244582814,0,45.4375,46.44308853149414,42.0,4250.5283203125,188.75,25.1,0.023942619562149048,71,244.583
244582869,1,45.4375,46.423824310302734,41.5,4166.08056640625,185.0,24.1,0.023766808211803436,72,244.583
244682817,0,45.4375,46.44303894042969,42.0,4250.5283203125,188.75,25.1,0.023941393941640854,71,244.683
244682835,1,45.4375,46.42404556274414,41.5,4166.08056640625,185.0,24.1,0.023772191256284714,72,244.683
244782925,0,45.4375,46.442996978759766,42.0,4250.5283203125,188.75,25.1,0.023940373212099075,71,244.783
244782941,1,45.4375,46.41215896606445,41.0,4166.08056640625,185.0,24.1,0.023772191256284714,72,244.783
244882892,0,45.4375,46.44295883178711,42.0,4261.78759765625,189.25,25.1,0.023939525708556175,71,244.883
244882909,1,45.4375,46.41215896606445,41.0,4166.08056640625,185.0,24.1,0.023772191256284714,72,244.883
244982919,0,45.4375,46.44293212890625,42.0,4261.78759765625,189.25,25.1,0.023938823491334915,71,244.983
244982936,1,45.4375,46.41215896606445,41.0,4166.08056640625,185.0,24.1,0.023772191256284714,72,244.983
245082830,0,45.4375,46.4406852722168,41.90625,4261.78759765625,189.25,25.1,0.023938823491334915,71,245.083
245082851,1,45.4375,46.41215896606445,41.0,4166.08056640625,185.0,24.1,0.023772191256284714,72,245.083
245182837,0,45.4375,46.4406852722168,41.90625,4261.78759765625,189.25,25.1,0.023938823491334915,71,245.183
245182947,1,45.4375,46.41215896606445,41.0,4166.08056640625,185.0,24.1,0.023772191256284714,72,245.183
245282917,0,45.4375,46.4406852722168,41.90625,4261.78759765625,189.25,25.1,0.023938823491334915,71,245.283
245282934,1,45.4375,46.41215896606445,41.0,4166.08056640625,185.0,24.1,0.023772191256284714,72,245.283
245382800,0,45.4375,46.4406852722168,41.90625,4261.78759765625,189.25,25.1,0.023938823491334915,71,245.383
245382872,1,45.4375,46.41215896606445,41.0,4166.08056640625,185.0,24.1,0.023772191256284714,72,245.383
245482792,0,45.4375,46.4406852722168,41.90625,4261.78759765625,189.25,25.1,0.023938823491334915,71,245.483
245482810,1,45.4375,46.41215896606445,41.0,4166.08056640625,185.0,24.1,0.023772191256284714,72,245.483
245582841,0,45.4375,46.4406852722168,41.90625,4261.78759765625,189.25,25.1,0.023938823491334915,71,245.583
245582857,1,45.4375,46.41215896606445,41.0,4166.08056640625,185.0,24.1,0.023772191256284714,72,245.583
245682834,0,45.4375,46.4406852722168,41.90625,4261.78759765625,189.25,25.1,0.023938823491334915,71,245.683
245682850,1,45.4375,46.41215896606445,41.0,4166.08056640625,185.0,24.1,0.023772191256284714,72,245.683
245782905,0,45.4375,46.4406852722168,41.90625,4261.78759765625,189.25,25.1,0.023938823491334915,71,245.783
245782928,1,45.4375,46.41215896606445,41.0,4166.08056640625,185.0,24.1,0.023772191256284714,72,245.783
245882873,0,45.4375,46.4406852722168,41.90625,4273.04736328125,189.75,25.1,0.023938823491334915,71,245.883
245882909,1,45.375,46.39158248901367,42.6875,4166.08056640625,185.0,24.1,0.02381451427936554,72,245.883
245982851,0,45.4375,46.4406852722168,41.90625,4273.04736328125,189.75,25.1,0.023938823491334915,71,245.983
245982867,1,45.375,46.39308547973633,42.6875,4166.08056640625,185.0,24.1,0.023849688470363617,72,245.983
246082801,0,45.34375,46.41145706176758,44.5,4273.04736328125,189.75,25.1,0.02399338223040104,71,246.083
246082817,1,45.375,46.39433288574219,42.6875,4166.08056640625,185.0,24.1,0.02387893572449684,72,246.083
246182809,0,45.34375,46.41347122192383,44.5,4273.04736328125,189.75,25.1,0.02403865195810795,71,246.183
246182825,1,45.375,46.39537048339844,42.6875,4166.08056640625,185.0,24.1,0.023903261870145798,72,246.183
246282880,0,45.34375,46.41514205932617,44.5,4273.04736328125,189.75,25.1,0.02407623827457428,71,246.283
246282914,1,45.375,46.396236419677734,42.6875,4166.08056640625,185.0,24.1,0.02392350696027279,72,246.283
246382864,0,45.34375,46.41653060913086,44.5,4273.04736328125,189.75,25.1,0.024107467383146286,71,246.383
246382885,1,45.375,46.39695358276367,42.6875,4166.08056640625,185.0,24.1,0.02394035831093788,72,246.383
246482935,0,45.34375,46.417686462402344,44.5,4273.04736328125,189.75,25.1,0.02413342520594597,71,246.483
246482951,1,45.375,46.397552490234375,42.6875,4166.08056640625,185.0,24.1,0.023954391479492188,72,246.483
246582928,0,45.34375,46.41864776611328,44.5,4273.04736328125,189.75,25.1,0.024155011400580406,71,246.583
246582951,1,45.375,46.39805221557617,42.6875,4166.08056640625,185.0,24.1,0.023966073989868164,72,246.583
246682815,0,45.34375,46.41944885253906,44.5,4273.04736328125,189.75,25.1,0.02417297102510929,71,246.683
246682836,1,45.375,46.398468017578125,42.6875,4177.33935546875,185.5,24.1,0.023975806310772896,72,246.683
246783045,0,45.34375,46.42011260986328,44.5,4273.04736328125,189.75,25.1,0.02418791502714157,71,246.783
246783061,1,45.375,46.3988151550293,42.6875,4177.33935546875,185.5,24.1,0.023983916267752647,72,246.783
246882887,0,45.34375,46.4206657409668,44.5,4273.04736328125,189.75,25.1,0.024200327694416046,71,246.883
246882924,1,45.28125,46.414894104003906,47.3125,4177.33935546875,185.5,24.1,0.023960787802934647,72,246.883
246982789,0,45.34375,46.42112350463867,44.5,4273.04736328125,189.75,25.1,0.024210680276155472,71,246.983
246982838,1,45.28125,46.41399002075195,47.3125,4177.33935546875,185.5,24.1,0.023941650986671448,72,246.983
247082789,0,45.3125,46.40803527832031,45.1875,4273.04736328125,189.75,25.1,0.02424422651529312,71,247.083
247082808,1,45.28125,46.413238525390625,47.3125,4177.33935546875,185.5,24.1,0.023925816640257835,72,247.083
247182821,0,45.3125,46.409297943115234,45.1875,4273.04736328125,189.75,25.1,0.02427213452756405,71,247.183
247182874,1,45.28125,46.412620544433594,47.3125,4177.33935546875,185.5,24.1,0.02391269989311695,72,247.183
247282831,0,45.3125,46.41034698486328,45.1875,4273.04736328125,189.75,25.1,0.024295354261994362,71,247.283
247282849,1,45.28125,46.412105560302734,47.3125,4177.33935546875,185.5,24.1,0.02390182763338089,72,247.283
247382831,0,45.3125,46.41122055053711,45.1875,4273.04736328125,189.75,25.1,0.024314681068062782,71,247.383
247382847,1,45.28125,46.411678314208984,47.3125,4177.33935546875,185.5,24.1,0.023892804980278015,72,247.383
247482877,0,45.3125,46.41194534301758,45.1875,4273.04736328125,189.75,25.1,0.024330774322152138,71,247.483
247482895,1,45.28125,46.41132354736328,47.3125,4177.33935546875,185.5,24.1,0.023885313421487808,72,247.483
247582867,0,45.3125,46.41255187988281,45.1875,4273.04736328125,189.75,25.1,0.024344174191355705,71,247.583
247582887,1,45.28125,46.41102981567383,47.3125,4177.33935546875,185.5,24.1,0.023879094049334526,72,247.583
247682840,0,45.3125,46.413055419921875,45.1875,4273.04736328125,189.75,25.1,0.024355333298444748,71,247.683
247682859,1,45.28125,46.41078567504883,47.3125,4188.599609375,186.0,24.1,0.02387392707169056,72,247.683
247782844,0,45.3125,46.413475036621094,45.1875,4273.04736328125,189.75,25.1,0.02436462976038456,71,247.783
247782861,1,45.28125,46.41058349609375,47.3125,4188.599609375,186.0,24.1,0.023869633674621582,72,247.783
247882875,0,45.3125,46.41382598876953,45.1875,4278.6767578125,190.0,25.1,0.024372372776269913,71,247.883
247882891,1,45.46875,46.391109466552734,38.6875,4188.599609375,186.0,24.1,0.023841246962547302,72,247.883
247982884,0,45.3125,46.414119720458984,45.1875,4278.6767578125,190.0,25.1,0.024378828704357147,71,247.983
247982902,1,45.46875,46.39020538330078,38.6875,4188.599609375,186.0,24.1,0.023817915469408035,72,247.983
248082868,0,45.46875,46.417236328125,38.90625,4278.6767578125,190.0,25.1,0.02437877468764782,71,248.083
248082909,1,45.46875,46.389461517333984,38.6875,4188.599609375,186.0,24.1,0.023798687383532524,72,248.083
248182894,0,45.46875,46.417236328125,38.90625,4278.6767578125,190.0,25.1,0.02437872812151909,71,248.183
248182913,1,45.46875,46.38884735107422,38.6875,4188.599609375,186.0,24.1,0.02378281205892563,72,248.183
248282894,0,45.46875,46.417232513427734,38.90625,4278.6767578125,190.0,25.1,0.024378689005970955,71,248.283
248282966,1,45.46875,46.38833999633789,38.6875,4188.599609375,186.0,24.1,0.02376968041062355,72,248.283
248382992,0,45.46875,46.417232513427734,38.90625,4278.6767578125,190.0,25.1,0.024378657341003418,71,248.383
248383039,1,45.46875,46.38792037963867,38.6875,4188.599609375,186.0,24.1,0.02375880815088749,72,248.383
248482913,0,45.46875,46.417232513427734,38.90625,4278.6767578125,190.0,25.1,0.02437862940132618,71,248.483
248482929,1,45.46875,46.387569427490234,38.6875,4188.599609375,186.0,24.1,0.023749815300107002,72,248.483
248582839,0,45.46875,46.41722869873047,38.90625,4278.6767578125,190.0,25.1,0.02437860518693924,71,248.583
248582910,1,45.46875,46.38728332519531,38.6875,4188.599609375,186.0,24.1,0.02374233677983284,72,248.583
248682813,0,45.46875,46.41722869873047,38.90625,4278.6767578125,190.0,25.1,0.024378584697842598,71,248.683
248682859,1,45.46875,46.38704299926758,38.6875,4216.7490234375,187.25,24.1,0.023736126720905304,72,248.683
