TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S,t_s
550982850,1,-81,228,472,98,121,-96,0,0,0,1,550982847,550.983
550982850,2,-1004,2592,318,0,0,0,0,0,0,1,550982845,550.983
551082867,0,-88,226,473,7,3,-176,0,0,0,1,551082865,551.083
551082867,1,-83,225,471,98,121,-96,0,0,0,1,551082864,551.083
551082867,2,-1044,2594,262,0,0,0,0,0,0,1,551082862,551.083
551182952,0,-83,219,482,7,3,-176,0,0,0,1,551182951,551.183
551182952,1,-75,224,475,98,121,-96,0,0,0,1,551182949,551.183
551182952,2,-978,2545,295,0,0,0,0,0,0,1,551182946,551.183
551282922,0,-87,225,482,7,3,-176,0,0,0,1,551282920,551.283
551282922,1,-74,223,475,98,121,-96,0,0,0,1,551282919,551.283
551282922,2,-1036,2565,283,0,0,0,0,0,0,1,551282917,551.283
551382878,0,-91,225,475,7,3,-176,0,0,0,1,551382823,551.383
551382878,1,-73,220,475,98,121,-96,0,0,0,1,551382821,551.383
551382878,2,-1014,2538,290,0,0,0,0,0,0,1,551382819,551.383
551482904,0,-83,228,486,7,3,-176,0,0,0,1,551482902,551.483
551482904,1,-76,221,478,98,121,-96,0,0,0,1,551482893,551.483
551482904,2,-1028,2542,238,0,0,0,0,0,0,1,551482881,551.483
551582902,0,-89,223,487,7,3,-176,0,0,0,1,551582900,551.583
551582902,1,-75,221,475,98,121,-96,0,0,0,1,551582898,551.583
551582902,2,-1050,2628,225,0,0,0,0,0,0,1,551582894,551.583
551682837,0,-93,221,480,7,3,-176,0,0,0,1,551682835,551.683
551682837,1,-73,215,481,98,121,-96,0,0,0,1,551682833,551.683
551682837,2,-1053,2631,239,0,0,0,0,0,0,1,551682832,551.683
551782860,0,-95,217,484,7,3,-176,0,0,0,1,551782859,551.783
551782860,1,-86,218,477,98,121,-96,0,0,0,1,551782857,551.783
551782860,2,-1078,2650,238,0,0,0,0,0,0,1,551782855,551.783
551882903,0,-94,219,482,7,3,-176,0,0,0,1,551882891,551.883
551882903,1,-81,214,477,98,121,-96,0,0,0,1,551882889,551.883
551882903,2,-1114,2695,234,0,0,0,0,0,0,1,551882875,551.883
551982880,0,-97,218,487,7,3,-176,0,0,0,1,551982878,551.983
551982880,1,-84,220,477,98,121,-96,0,0,0,1,551982876,551.983
551982880,2,-1106,2746,239,0,0,0,0,0,0,1,551982871,551.983
552082829,0,-100,219,480,7,3,-176,0,0,0,1,552082828,552.083
552082829,1,-88,228,476,98,121,-96,0,0,0,1,552082826,552.083
552082829,2,-1108,2740,221,0,0,0,0,0,0,1,552082825,552.083
552182861,0,-98,221,476,7,3,-176,0,0,0,1,552182859,552.183
552182861,1,-81,225,472,98,121,-96,0,0,0,1,552182857,552.183
552182861,2,-1104,2770,220,0,0,0,0,0,0,1,552182856,552.183
552282822,0,-104,218,481,7,3,-176,0,0,0,1,552282820,552.283
552282822,1,-85,225,472,98,121,-96,0,0,0,1,552282819,552.283
552282822,2,-1133,2799,229,0,0,0,0,0,0,1,552282817,552.283
552382879,0,-104,224,480,7,3,-176,0,0,0,1,552382877,552.383
552382879,1,-87,229,472,98,121,-96,0,0,0,1,552382875,552.383
552382879,2,-1141,2824,244,0,0,0,0,0,0,1,552382870,552.383
552482849,0,-104,221,480,7,3,-176,0,0,0,1,552482848,552.483
552482849,1,-86,230,471,98,121,-96,0,0,0,1,552482846,552.483
552482849,2,-1140,2837,217,0,0,0,0,0,0,1,552482814,552.483
552582845,0,-98,223,472,7,3,-176,0,0,0,1,552582844,552.583
552582845,1,-84,233,471,98,121,-96,0,0,0,1,552582840,552.583
552582845,2,-1134,2841,277,0,0,0,0,0,0,1,552582839,552.583
552682848,0,-98,232,478,7,3,-176,0,0,0,1,552682846,552.683
552682848,1,-86,236,469,98,121,-96,0,0,0,1,552682841,552.683
552682848,2,-1178,2883,287,0,0,0,0,0,0,1,552682839,552.683
552783081,0,-97,227,472,7,3,-176,0,0,0,1,552783079,552.783
552783081,1,-82,242,469,98,121,-96,0,0,0,1,552783078,552.783
552783081,2,-1154,2889,280,0,0,0,0,0,0,1,552783076,552.783
552882868,0,-94,231,482,7,3,-176,0,0,0,1,552882866,552.883
552882868,1,-79,240,474,98,121,-96,0,0,0,1,552882864,552.883
552882868,2,-1170,2914,272,0,0,0,0,0,0,1,552882863,552.883
552982896,0,-102,224,478,7,3,-176,0,0,0,1,552982849,552.983
552982896,1,-80,230,475,98,121,-96,0,0,0,1,552982848,552.983
552982896,2,-1145,2878,272,0,0,0,0,0,0,1,552982832,552.983
553082842,0,-95,214,486,7,3,-176,0,0,0,1,553082840,553.083
553082842,1,-76,225,479,98,121,-96,0,0,0,1,553082827,553.083
553082842,2,-1140,2913,275,0,0,0,0,0,0,1,553082825,553.083
553182865,0,-96,214,491,7,3,-176,0,0,0,1,553182864,553.183
553182865,1,-83,221,481,98,121,-96,0,0,0,1,553182862,553.183
553182865,2,-1181,2939,233,0,0,0,0,0,0,1,553182860,553.183
553282830,0,-96,203,493,7,3,-176,0,0,0,1,553282828,553.283
553282830,1,-84,209,483,98,121,-96,0,0,0,1,553282826,553.283
553282830,2,-1160,2852,247,0,0,0,0,0,0,1,553282823,553.283
553382862,0,-100,195,498,7,3,-176,0,0,0,1,553382860,553.383
553382862,1,-80,208,487,98,121,-96,0,0,0,1,553382858,553.383
553382862,2,-1175,2903,272,0,0,0,0,0,0,1,553382837,553.383
553482882,0,-94,188,494,7,3,-176,0,0,0,1,553482881,553.483
553482882,1,-82,199,492,98,121,-96,0,0,0,1,553482879,553.483
553482882,2,-1169,2877,249,0,0,0,0,0,0,1,553482877,553.483
553582871,0,-94,186,494,7,3,-176,0,0,0,1,553582870,553.583
553582871,1,-87,195,489,98,121,-96,0,0,0,1,553582868,553.583
553582871,2,-1180,2869,241,0,0,0,0,0,0,1,553582866,553.583
553682865,0,-94,190,498,7,3,-176,0,0,0,1,553682864,553.683
553682865,1,-81,188,494,98,121,-96,0,0,0,1,553682845,553.683
553682865,2,-1171,2854,234,0,0,0,0,0,0,1,553682843,553.683
553782855,0,-93,188,490,7,3,-176,0,0,0,1,553782854,553.783
553782855,1,-84,198,490,98,121,-96,0,0,0,1,553782851,553.783
553782855,2,-1164,2919,280,0,0,0,0,0,0,1,553782849,553.783
553882861,0,-92,188,492,7,3,-176,0,0,0,1,553882859,553.883
553882861,1,-77,192,489,98,121,-96,0,0,0,1,553882858,553.883
553882861,2,-1186,2927,302,0,0,0,0,0,0,1,553882856,553.883
553982886,0,-90,193,489,7,3,-176,0,0,0,1,553982884,553.983
553982886,1,-78,203,488,98,121,-96,0,0,0,1,553982882,553.983
553982886,2,-1106,2765,283,0,0,0,0,0,0,1,553982881,553.983
554082789,0,-87,198,488,7,3,-176,0,0,0,1,554082788,554.083
554082789,1,-75,200,484,98,121,-96,0,0,0,1,554082786,554.083
554082789,2,-1125,2757,258,0,0,0,0,0,0,1,554082785,554.083
554182802,0,-85,197,496,7,3,-176,0,0,0,1,554182800,554.183
554182802,1,-75,204,489,98,121,-96,0,0,0,1,554182798,554.183
554182802,2,-1131,2740,298,0,0,0,0,0,0,1,554182797,554.183
554282854,0,-86,202,485,7,3,-176,0,0,0,1,554282853,554.283
554282854,1,-78,205,490,98,121,-96,0,0,0,1,554282851,554.283
554282854,2,-1097,2690,324,0,0,0,0,0,0,1,554282849,554.283
554382920,0,-89,202,487,7,3,-176,0,0,0,1,554382918,554.383
554382920,1,-79,205,491,98,121,-96,0,0,0,1,554382917,554.383
554382920,2,-1053,2632,314,0,0,0,0,0,0,1,554382915,554.383
554482876,0,-90,207,487,7,3,-176,0,0,0,1,554482874,554.483
554482876,1,-76,210,484,98,121,-96,0,0,0,1,554482872,554.483
554482876,2,-1065,2554,343,0,0,0,0,0,0,1,554482870,554.483
554582830,0,-90,208,490,7,3,-176,0,0,0,1,554582829,554.583
554582830,1,-70,213,485,98,121,-96,0,0,0,1,554582827,554.583
554582830,2,-1057,2502,329,0,0,0,0,0,0,1,554582826,554.583
554682832,0,-86,211,492,7,3,-176,0,0,0,1,554682830,554.683
554682832,1,-71,208,482,98,121,-96,0,0,0,1,554682828,554.683
554682832,2,-1018,2532,329,0,0,0,0,0,0,1,554682827,554.683
554782840,0,-89,209,490,7,3,-176,0,0,0,1,554782839,554.783
554782840,1,-73,211,481,98,121,-96,0,0,0,1,554782837,554.783
554782840,2,-1028,2497,302,0,0,0,0,0,0,1,554782835,554.783
554882848,0,-82,206,496,7,3,-176,0,0,0,1,554882846,554.883
554882848,1,-70,201,488,98,121,-96,0,0,0,1,554882843,554.883
554882848,2,-1030,2487,267,0,0,0,0,0,0,1,554882841,554.883
554982848,0,-80,203,491,7,3,-176,0,0,0,1,554982846,554.983
554982848,1,-68,202,482,98,121,-96,0,0,0,1,554982844,554.983
554982848,2,-1060,2509,262,0,0,0,0,0,0,1,554982843,554.983
555082861,0,-88,205,493,7,3,-176,0,0,0,1,555082859,555.083
555082861,1,-79,205,490,98,121,-96,0,0,0,1,555082858,555.083
555082861,2,-1061,2540,259,0,0,0,0,0,0,1,555082856,555.083
555182922,0,-89,204,496,7,3,-176,0,0,0,1,555182920,555.183
555182922,1,-71,200,488,98,121,-96,0,0,0,1,555182918,555.183
555182922,2,-1040,2535,279,0,0,0,0,0,0,1,555182917,555.183
555282882,0,-96,204,493,7,3,-176,0,0,0,1,555282880,555.283
555282882,1,-76,205,480,98,121,-96,0,0,0,1,555282878,555.283
555282882,2,-1038,2557,330,0,0,0,0,0,0,1,555282876,555.283
555382866,0,-102,210,487,7,3,-176,0,0,0,1,555382864,555.383
555382866,1,-90,201,478,98,121,-96,0,0,0,1,555382863,555.383
555382866,2,-997,2550,395,0,0,0,0,0,0,1,555382861,555.383
555482901,0,-106,216,485,7,3,-176,0,0,0,1,555482899,555.483
555482901,1,-96,206,471,98,121,-96,0,0,0,1,555482898,555.483
555482901,2,-1010,2539,350,0,0,0,0,0,0,1,555482896,555.483
555582888,0,-112,219,477,7,3,-176,0,0,0,1,555582886,555.583
555582888,1,-100,219,473,98,121,-96,0,0,0,1,555582885,555.583
555582888,2,-1014,2549,366,0,0,0,0,0,0,1,555582883,555.583
555682833,0,-106,223,471,7,3,-176,0,0,0,1,555682830,555.683
555682833,1,-95,222,475,98,121,-96,0,0,0,1,555682829,555.683
555682833,2,-1028,2542,316,0,0,0,0,0,0,1,555682827,555.683
555782857,0,-103,224,478,7,3,-176,0,0,0,1,555782856,555.783
555782857,1,-90,227,475,98,121,-96,0,0,0,1,555782854,555.783
555782857,2,-1017,2508,369,0,0,0,0,0,0,1,555782853,555.783
555882897,0,-91,223,476,7,3,-176,0,0,0,1,555882896,555.883
555882897,1,-87,225,476,98,121,-96,0,0,0,1,555882894,555.883
555882897,2,-1051,2598,314,0,0,0,0,0,0,1,555882886,555.883
555982891,0,-87,224,488,7,3,-176,0,0,0,1,555982889,555.983
555982891,1,-73,221,480,98,121,-96,0,0,0,1,555982888,555.983
555982891,2,-1066,2662,232,0,0,0,0,0,0,1,555982886,555.983
556082889,0,-86,220,483,7,3,-176,0,0,0,1,556082887,556.083
556082889,1,-72,217,478,98,121,-96,0,0,0,1,556082886,556.083
556082889,2,-1077,2612,314,0,0,0,0,0,0,1,556082884,556.083
556182874,0,-82,220,489,7,3,-176,0,0,0,1,556182873,556.183
556182874,1,-64,223,478,98,121,-96,0,0,0,1,556182871,556.183
556182874,2,-1018,2614,309,0,0,0,0,0,0,1,556182869,556.183
556282887,0,-88,215,483,7,3,-176,0,0,0,1,556282885,556.283
556282887,1,-65,220,479,98,121,-96,0,0,0,1,556282883,556.283
556282887,2,-1082,2676,322,0,0,0,0,0,0,1,556282882,556.283
556382865,0,-81,215,481,7,3,-176,0,0,0,1,556382863,556.383
556382865,1,-69,222,482,98,121,-96,0,0,0,1,556382862,556.383
556382865,2,-1021,2653,295,0,0,0,0,0,0,1,556382860,556.383
556482856,0,-84,221,479,7,3,-176,0,0,0,1,556482842,556.483
556482856,1,-66,223,478,98,121,-96,0,0,0,1,556482841,556.483
556482856,2,-1107,2686,306,0,0,0,0,0,0,1,556482839,556.483
556582834,0,-79,225,484,7,3,-176,0,0,0,1,556582832,556.583
556582834,1,-66,224,482,98,121,-96,0,0,0,1,556582831,556.583
556582834,2,-1063,2711,312,0,0,0,0,0,0,1,556582829,556.583
556682883,0,-75,223,483,7,3,-176,0,0,0,1,556682882,556.683
556682883,1,-65,223,477,98,121,-96,0,0,0,1,556682880,556.683
556682883,2,-1088,2699,277,0,0,0,0,0,0,1,556682879,556.683
556782878,0,-75,223,481,7,3,-176,0,0,0,1,556782876,556.783
556782878,1,-64,221,478,98,121,-96,0,0,0,1,556782874,556.783
556782878,2,-1058,2667,308,0,0,0,0,0,0,1,556782873,556.783
556882839,0,-83,224,483,7,3,-176,0,0,0,1,556882838,556.883
556882839,1,-65,224,477,98,121,-96,0,0,0,1,556882836,556.883
556882839,2,-1040,2647,329,0,0,0,0,0,0,1,556882834,556.883
556982832,0,-82,228,480,7,3,-176,0,0,0,1,556982831,556.983
556982832,1,-68,227,480,98,121,-96,0,0,0,1,556982829,556.983
556982832,2,-1040,2629,299,0,0,0,0,0,0,1,556982827,556.983
557082906,0,-78,216,483,7,3,-176,0,0,0,1,557082905,557.083
557082906,1,-67,228,476,98,121,-96,0,0,0,1,557082903,557.083
557082906,2,-1057,2583,331,0,0,0,0,0,0,1,557082901,557.083
557182903,0,-81,221,484,7,3,-176,0,0,0,1,557182901,557.183
557182903,1,-68,225,473,98,121,-96,0,0,0,1,557182899,557.183
557182903,2,-1039,2588,304,0,0,0,0,0,0,1,557182898,557.183
557282858,0,-82,224,481,7,3,-176,0,0,0,1,557282857,557.283
557282858,1,-71,225,476,98,121,-96,0,0,0,1,557282855,557.283
557282858,2,-991,2551,303,0,0,0,0,0,0,1,557282853,557.283
557382847,0,-84,224,478,7,3,-176,0,0,0,1,557382846,557.383
557382847,1,-65,221,479,98,121,-96,0,0,0,1,557382844,557.383
557382847,2,-1006,2567,313,0,0,0,0,0,0,1,557382842,557.383
557482976,0,-88,222,481,7,3,-176,0,0,0,1,557482974,557.483
557482976,1,-75,216,479,98,121,-96,0,0,0,1,557482933,557.483
557482976,2,-978,2521,318,0,0,0,0,0,0,1,557482921,557.483
557582873,0,-79,216,484,7,3,-176,0,0,0,1,557582816,557.583
557582873,1,-78,213,480,98,121,-96,0,0,0,1,557582814,557.583
557582873,2,-1006,2521,280,0,0,0,0,0,0,1,557582813,557.583
557682836,0,-87,211,484,7,3,-176,0,0,0,1,557682834,557.683
557682836,1,-65,210,480,98,121,-96,0,0,0,1,557682833,557.683
557682836,2,-1021,2480,327,0,0,0,0,0,0,1,557682831,557.683
557782835,0,-88,216,486,7,3,-176,0,0,0,1,557782834,557.783
557782835,1,-75,210,485,98,121,-96,0,0,0,1,557782832,557.783
557782835,2,-1042,2467,350,0,0,0,0,0,0,1,557782830,557.783
557882831,0,-90,208,493,7,3,-176,0,0,0,1,557882829,557.883
557882831,1,-76,208,480,98,121,-96,0,0,0,1,557882828,557.883
557882831,2,-1028,2488,360,0,0,0,0,0,0,1,557882826,557.883
557982885,0,-91,212,489,7,3,-176,0,0,0,1,557982882,557.983
557982885,1,-77,209,480,98,121,-96,0,0,0,1,557982880,557.983
557982885,2,-1016,2501,415,0,0,0,0,0,0,1,557982879,557.983
558082862,0,-98,211,487,7,3,-176,0,0,0,1,558082860,558.083
558082862,1,-81,205,484,98,121,-96,0,0,0,1,558082859,558.083
558082862,2,-1011,2459,400,0,0,0,0,0,0,1,558082857,558.083
558182887,0,-99,205,489,7,3,-176,0,0,0,1,558182886,558.183
558182887,1,-92,207,481,98,121,-96,0,0,0,1,558182884,558.183
558182887,2,-1050,2540,355,0,0,0,0,0,0,1,558182881,558.183
558282860,0,-108,199,493,7,3,-176,0,0,0,1,558282852,558.283
558282860,1,-93,207,486,98,121,-96,0,0,0,1,558282822,558.283
558282860,2,-1023,2543,338,0,0,0,0,0,0,1,558282821,558.283
558382843,0,-103,202,491,7,3,-176,0,0,0,1,558382829,558.383
558382843,1,-85,197,482,98,121,-96,0,0,0,1,558382827,558.383
558382843,2,-1049,2536,360,0,0,0,0,0,0,1,558382826,558.383
558482868,0,-102,197,491,7,3,-176,0,0,0,1,558482866,558.483
558482868,1,-87,199,485,98,121,-96,0,0,0,1,558482865,558.483
558482868,2,-1031,2497,367,0,0,0,0,0,0,1,558482863,558.483
558582898,0,-101,199,487,7,3,-176,0,0,0,1,558582897,558.583
558582898,1,-86,206,487,98,121,-96,0,0,0,1,558582895,558.583
558582898,2,-1099,2588,348,0,0,0,0,0,0,1,558582893,558.583
558682891,0,-96,200,489,7,3,-176,0,0,0,1,558682880,558.683
558682891,1,-83,199,484,98,121,-96,0,0,0,1,558682878,558.683
558682891,2,-1041,2523,346,0,0,0,0,0,0,1,558682865,558.683
558782831,0,-103,199,489,7,3,-176,0,0,0,1,558782830,558.783
558782831,1,-79,201,486,98,121,-96,0,0,0,1,558782826,558.783
558782831,2,-1058,2521,380,0,0,0,0,0,0,1,558782824,558.783
558882858,0,-92,199,491,7,3,-176,0,0,0,1,558882856,558.883
558882858,1,-79,199,487,98,121,-96,0,0,0,1,558882854,558.883
558882858,2,-985,2500,362,0,0,0,0,0,0,1,558882853,558.883
558982857,0,-90,202,494,7,3,-176,0,0,0,1,558982855,558.983
558982857,1,-76,199,488,98,121,-96,0,0,0,1,558982854,558.983
558982857,2,-966,2480,343,0,0,0,0,0,0,1,558982852,558.983
559082909,0,-88,200,491,7,3,-176,0,0,0,1,559082908,559.083
559082909,1,-70,202,487,98,121,-96,0,0,0,1,559082906,559.083
559082909,2,-1011,2478,345,0,0,0,0,0,0,1,559082905,559.083
559182900,0,-87,208,490,7,3,-176,0,0,0,1,559182898,559.183
559182900,1,-68,202,483,98,121,-96,0,0,0,1,559182896,559.183
559182900,2,-1030,2507,378,0,0,0,0,0,0,1,559182895,559.183
559282854,0,-82,210,491,7,3,-176,0,0,0,1,559282852,559.283
559282854,1,-69,204,487,98,121,-96,0,0,0,1,559282850,559.283
559282854,2,-1003,2476,402,0,0,0,0,0,0,1,559282849,559.283
559382992,0,-83,215,488,7,3,-176,0,0,0,1,559382990,559.383
559382992,1,-70,207,485,98,121,-96,0,0,0,1,559382989,559.383
559382992,2,-1021,2502,388,0,0,0,0,0,0,1,559382987,559.383
559482823,0,-84,220,486,7,3,-176,0,0,0,1,559482822,559.483
559482823,1,-68,211,486,98,121,-96,0,0,0,1,559482820,559.483
559482823,2,-1022,2517,401,0,0,0,0,0,0,1,559482818,559.483
559582881,0,-88,212,484,7,3,-176,0,0,0,1,559582879,559.583
559582881,1,-70,212,488,98,121,-96,0,0,0,1,559582877,559.583
559582881,2,-1018,2496,390,0,0,0,0,0,0,1,559582876,559.583
559682841,0,-87,212,491,7,3,-176,0,0,0,1,559682839,559.683
559682841,1,-72,212,485,98,121,-96,0,0,0,1,559682838,559.683
559682841,2,-986,2465,376,0,0,0,0,0,0,1,559682836,559.683
559782902,0,-89,209,488,7,3,-176,0,0,0,1,559782900,559.783
559782902,1,-74,203,484,98,121,-96,0,0,0,1,559782898,559.783
559782902,2,-1010,2500,344,0,0,0,0,0,0,1,559782896,559.783
559882813,0,-87,207,495,7,3,-176,0,0,0,1,559882811,559.883
559882813,1,-73,203,484,98,121,-96,0,0,0,1,559882810,559.883
559882813,2,-1032,2500,372,0,0,0,0,0,0,1,559882808,559.883
559982869,0,-90,210,496,7,3,-176,0,0,0,1,559982867,559.983
559982869,1,-72,199,478,98,121,-96,0,0,0,1,559982845,559.983
559982869,2,-1032,2540,395,0,0,0,0,0,0,1,559982844,559.983
560082859,0,-89,204,491,7,3,-176,0,0,0,1,560082857,560.083
560082859,1,-67,201,481,98,121,-96,0,0,0,1,560082855,560.083
560082859,2,-989,2500,439,0,0,0,0,0,0,1,560082854,560.083
560182906,0,-88,207,493,7,3,-176,0,0,0,1,560182904,560.183
560182906,1,-68,204,485,98,121,-96,0,0,0,1,560182902,560.183
560182906,2,-1003,2529,346,0,0,0,0,0,0,1,560182901,560.183
560282923,0,-85,208,487,7,3,-176,0,0,0,1,560282921,560.283
560282923,1,-72,209,483,98,121,-96,0,0,0,1,560282920,560.283
560282923,2,-1012,2586,338,0,0,0,0,0,0,1,560282918,560.283
560382813,0,-83,210,489,7,3,-176,0,0,0,1,560382811,560.383
560382813,1,-71,213,483,98,121,-96,0,0,0,1,560382809,560.383
560382813,2,-1036,2587,399,0,0,0,0,0,0,1,560382808,560.383
560482827,0,-80,212,490,7,3,-176,0,0,0,1,560482825,560.483
560482827,1,-70,209,486,98,121,-96,0,0,0,1,560482823,560.483
560482827,2,-982,2588,355,0,0,0,0,0,0,1,560482822,560.483
560583011,0,-83,219,490,7,3,-176,0,0,0,1,560583009,560.583
560583011,1,-68,217,485,98,121,-96,0,0,0,1,560583008,560.583
560583011,2,-974,2578,353,0,0,0,0,0,0,1,560583006,560.583
560682923,0,-82,220,489,7,3,-176,0,0,0,1,560682922,560.683
560682923,1,-67,216,480,98,121,-96,0,0,0,1,560682920,560.683
560682923,2,-988,2519,395,0,0,0,0,0,0,1,560682918,560.683
560782819,0,-84,221,485,7,3,-176,0,0,0,1,560782817,560.783
560782819,1,-71,218,483,98,121,-96,0,0,0,1,560782815,560.783
560782819,2,-978,2548,360,0,0,0,0,0,0,1,560782813,560.783
560882967,0,-77,215,484,7,3,-176,0,0,0,1,560882965,560.883
560882967,1,-69,217,482,98,121,-96,0,0,0,1,560882920,560.883
560882967,2,-989,2559,350,0,0,0,0,0,0,1,560882909,560.883
560982873,0,-74,220,486,7,3,-176,0,0,0,1,560982871,560.983
560982873,1,-69,217,482,98,121,-96,0,0,0,1,560982870,560.983
560982873,2,-968,2527,391,0,0,0,0,0,0,1,560982868,560.983
561082827,0,-74,221,485,7,3,-176,0,0,0,1,561082813,561.083
561082827,1,-67,218,481,98,121,-96,0,0,0,1,561082811,561.083
561082827,2,-1001,2489,392,0,0,0,0,0,0,1,561082810,561.083
561182851,0,-82,227,487,7,3,-176,0,0,0,1,561182840,561.183
561182851,1,-64,220,480,98,121,-96,0,0,0,1,561182838,561.183
561182851,2,-962,2509,384,0,0,0,0,0,0,1,561182824,561.183
561282880,0,-73,226,480,7,3,-176,0,0,0,1,561282879,561.283
561282880,1,-58,228,475,98,121,-96,0,0,0,1,561282877,561.283
561282880,2,-958,2509,359,0,0,0,0,0,0,1,561282876,561.283
561382858,0,-78,222,482,7,3,-176,0,0,0,1,561382857,561.383
561382858,1,-63,224,474,98,121,-96,0,0,0,1,561382855,561.383
561382858,2,-1012,2554,341,0,0,0,0,0,0,1,561382853,561.383
561482943,0,-70,224,477,7,3,-176,0,0,0,1,561482942,561.483
561482943,1,-64,224,479,98,121,-96,0,0,0,1,561482940,561.483
561482943,2,-1003,2507,349,0,0,0,0,0,0,1,561482938,561.483
561582944,0,-74,226,488,7,3,-176,0,0,0,1,561582943,561.583
561582944,1,-58,225,476,98,121,-96,0,0,0,1,561582941,561.583
561582944,2,-981,2460,402,0,0,0,0,0,0,1,561582939,561.583
561682867,0,-81,222,483,7,3,-176,0,0,0,1,561682866,561.683
561682867,1,-59,223,477,98,121,-96,0,0,0,1,561682864,561.683
561682867,2,-957,2520,372,0,0,0,0,0,0,1,561682862,561.683
561782921,0,-81,222,487,7,3,-176,0,0,0,1,561782920,561.783
561782921,1,-69,219,478,98,121,-96,0,0,0,1,561782907,561.783
561782921,2,-1014,2572,446,0,0,0,0,0,0,1,561782905,561.783
561882830,0,-88,219,487,7,3,-176,0,0,0,1,561882829,561.883
561882830,1,-78,220,477,98,121,-96,0,0,0,1,561882827,561.883
561882830,2,-1058,2654,413,0,0,0,0,0,0,1,561882826,561.883
561982810,0,-93,207,488,7,3,-176,0,0,0,1,561982809,561.983
561982810,1,-75,209,481,98,121,-96,0,0,0,1,561982807,561.983
561982810,2,-1047,2726,332,0,0,0,0,0,0,1,561982805,561.983
562082817,0,-93,197,490,7,3,-176,0,0,0,1,562082815,562.083
562082817,1,-80,205,488,98,121,-96,0,0,0,1,562082813,562.083
562082817,2,-1048,2683,350,0,0,0,0,0,0,1,562082812,562.083
562183010,0,-92,202,493,7,3,-176,0,0,0,1,562183008,562.183
562183010,1,-77,200,488,98,121,-96,0,0,0,1,562183007,562.183
562183010,2,-1072,2612,390,0,0,0,0,0,0,1,562183005,562.183
562282871,0,-85,203,494,7,3,-176,0,0,0,1,562282821,562.283
562282871,1,-77,209,482,98,121,-96,0,0,0,1,562282807,562.283
562282871,2,-1092,2687,341,0,0,0,0,0,0,1,562282805,562.283
562382810,0,-86,205,486,7,3,-176,0,0,0,1,562382808,562.383
562382810,1,-71,214,482,98,121,-96,0,0,0,1,562382807,562.383
562382810,2,-1116,2706,312,0,0,0,0,0,0,1,562382805,562.383
562482848,0,-82,206,489,7,3,-176,0,0,0,1,562482847,562.483
562482848,1,-69,215,481,98,121,-96,0,0,0,1,562482845,562.483
562482848,2,-1100,2738,325,0,0,0,0,0,0,1,562482844,562.483
562582896,0,-79,201,487,7,3,-176,0,0,0,1,562582894,562.583
562582896,1,-66,212,485,98,121,-96,0,0,0,1,562582892,562.583
562582896,2,-1072,2724,360,0,0,0,0,0,0,1,562582891,562.583
562682859,0,-86,204,491,7,3,-176,0,0,0,1,562682858,562.683
562682859,1,-69,203,485,98,121,-96,0,0,0,1,562682856,562.683
562682859,2,-1070,2692,349,0,0,0,0,0,0,1,562682854,562.683
562782857,0,-90,206,491,7,3,-176,0,0,0,1,562782856,562.783
562782857,1,-81,212,486,98,121,-96,0,0,0,1,562782854,562.783
562782857,2,-1112,2724,351,0,0,0,0,0,0,1,562782852,562.783
562882827,0,-93,200,491,7,3,-176,0,0,0,1,562882825,562.883
562882827,1,-78,207,487,98,121,-96,0,0,0,1,562882824,562.883
562882827,2,-1093,2687,339,0,0,0,0,0,0,1,562882822,562.883
562982839,0,-98,202,493,7,3,-176,0,0,0,1,562982837,562.983
562982839,1,-82,209,487,98,121,-96,0,0,0,1,562982836,562.983
562982839,2,-1078,2706,309,0,0,0,0,0,0,1,562982834,562.983
563082833,0,-93,198,494,7,3,-176,0,0,0,1,563082832,563.083
563082833,1,-80,204,486,98,121,-96,0,0,0,1,563082830,563.083
563082833,2,-1119,2738,315,0,0,0,0,0,0,1,563082828,563.083
563182867,0,-98,192,488,7,3,-176,0,0,0,1,563182865,563.183
563182867,1,-85,196,489,98,121,-96,0,0,0,1,563182864,563.183
563182867,2,-1105,2687,338,0,0,0,0,0,0,1,563182862,563.183
563282909,0,-96,198,489,7,3,-176,0,0,0,1,563282908,563.283
563282909,1,-80,199,487,98,121,-96,0,0,0,1,563282906,563.283
563282909,2,-1078,2676,374,0,0,0,0,0,0,1,563282904,563.283
563382914,0,-97,208,491,7,3,-176,0,0,0,1,563382913,563.383
563382914,1,-85,205,482,98,121,-96,0,0,0,1,563382911,563.383
563382914,2,-1079,2670,350,0,0,0,0,0,0,1,563382909,563.383
563482922,0,-102,202,494,7,3,-176,0,0,0,1,563482920,563.483
563482922,1,-92,211,485,98,121,-96,0,0,0,1,563482918,563.483
563482922,2,-1083,2620,339,0,0,0,0,0,0,1,563482916,563.483
563582846,0,-108,204,493,7,3,-176,0,0,0,1,563582844,563.583
563582846,1,-91,205,481,98,121,-96,0,0,0,1,563582842,563.583
563582846,2,-1059,2548,364,0,0,0,0,0,0,1,563582840,563.583
563682877,0,-100,214,487,7,3,-176,0,0,0,1,563682876,563.683
563682877,1,-94,210,477,98,121,-96,0,0,0,1,563682874,563.683
563682877,2,-1038,2591,339,0,0,0,0,0,0,1,563682872,563.683
563782885,0,-98,211,487,7,3,-176,0,0,0,1,563782884,563.783
